"Original Text","Initial","Machine translation","Better translation","Best translation"
"cutin/cutin_167.png","","","",""
"\Eぜーんぶほじくってキレイにしてあげるからね…
ここに溜まってるどろどろ…全部だしちゃお？","","\EI'll clean everything up for you...
All this muddy stuff that's accumulated here... should I get rid of it all?","",""
"\f[16]\Eアナル舐め中…","","\f[16]\ELicking anus...","\E\font[3]\f[16]\-[2]Ongoing Rimjob...",""
"アナル舐め","","","",""
"アナル舐め射精","","","",""
"\E…ふふ…おにいちゃんの、あったかい…。
ん…ちゅる……ん…ん…おいし…♥","","\E...Hehe...big brother's warmth...
Mmm...slurp...mmm...mmm...delicious...♥","",""
"\Eおにいちゃん…ちゃんと全部でた？
もう白いドロドロ残ってない？","","\EBig brother... Did everything come out properly? 
There's no more white gooey stuff left, right?","",""
"cutin/cutin_136.png","","","",""
"\Eちゃんと吸ってキレイにしてあげるからね…。
はむ…ん…ちゅ……ちゅる……。","","\EI'll make sure to clean it properly...
Mmm...chu...chu...","",""
"\Eれろ…ちゅ……ん……。
んく……ん…まだ、少し残ってる…ん、ちゅ…♥","","\ELero...chu...n...
Nku...n...there's still a little left...n, chu...♥","",""
"\E……………","","\E……………","",""
"\Eっぷぁ…！
ん…はい、キレイキレイしたよ！おにいちゃん。","","\EPuh...!
Hmm... Yes, I cleaned up! Onii-chan.","",""
"\E………。","","\E.......","",""
"\E……………。","","\E…………….","",""
"\E……あれぇ…
お兄ちゃんのこれ…まだおっきいよ？","","\E... Huh... 
Is this still big, big brother?","",""
"\E…ねぇ…まだ残ってるよね？全部じゃないよね？","","\E...Hey... There's still some left, right? It's not all gone, right?","",""
"\Eまだ飲み足りないよ…
おにいちゃんのもっと飲ませて…。","","\EI haven't had enough to drink yet... 
Let me drink more of your, big brother...","",""
"吸い付き追撃","","","",""
"吸い付き追撃射精","","","",""
"\Eんっ……ん…っ…んく……
ちゅ…こくんっ…こくん…。","","\EHmm... Hm... Hm... Nngh...
Chu... Thump... Thump...","",""
"\Eんぷは…っ…ちゅ……ちゅぅ…","","\ENnpuh...chu...chu...chu...","",""
"\Eふふ…ごちそうさま♥
2回も飲ませてくれてありがとう、お兄ちゃん。","","\EHehe... Thank you for the feast ♥
Thank you for letting me drink twice, big brother.","",""
"\Eはい！
じゃあ次はお兄ちゃんがあたしをキレイにする番だよ。","","\EYes!
Okay, next it's my turn to make my big brother look nice.","",""
"\Eその後お互い身体を洗いあった。","","\EAfterwards, we washed each other's bodies.","",""
"背後手コキ","","","",""
"\E…あれ？…お兄ちゃん、おっきくなっちゃったの？
ふふ…じゃあこっちもこすってあげるね。","","\E...Huh?...Big brother, did you grow up? 
Hehe...then I'll rub this side too.","",""
"\Eお口に入れたりするし…キレイにしないとね。
…だよね？おにいちゃん。","","\ESince it goes into your mouth... you have to keep it clean.
...right? Onii-chan.","",""
"\Eおにいちゃんイきそ？
…わかるよ、手の中でびくんびくんってしてるもん。","","\EAre you going? 
...I understand, you're trembling in your hands.","",""
"\Eいいよ、このまま精子出しちゃおっか？
妹の手でしこしこされて…気持ちよく射精しちゃお？ね？","","\ESure, should I just ejaculate like this? 
Being masturbated by my little sister's hand... Shall we have a pleasurable ejaculation? Right?","",""
"背後手コキ射精","","","",""
"\Eあ…白いのでたね、気持ちいいね？
…お射精終わるまでゆっくりしごいてあげるからね。","","\EAh... It's white, isn't it? Feels good, right?
... I'll slowly stroke it for you until you finish ejaculating.","",""
"\Eもういい？くすぐったい？
…じゃあ、仕上げ。","","\EAre you done? Ticklish? 
...Then, let's finish.","",""
"\E…ん…ちゅっ……っ……ちゅぅ…ん…","","\E...n...chu...t...chu...n...","",""
"\E……っぷぁ！
はい、おしまい。","","\E...ppa!
Yes, it's over.","",""
"\Eごめんね、くすぐったかった？","","\EI'm sorry, did I tickle you?","",""
"\E…妹に背中を？流してもらったぞ。","","\E...I had my little sister give me a back massage.","",""
"2回目処理へ","","","",""
"\Eどう？
もっとこすって欲しい所とかある？","","\EHow about it? 
Are there any other places you want me to rub more?","",""
"だいじょうぶ","","It's okay.","",""
"おちんちん","","Dick","",""
"おくち処理へ","","","",""
"\Eもー、お兄ちゃんすぐそういうこと言うー…。","","\EUgh, big brother always says things like that...","",""
"\E……まったく、仕方ないなぁ。","","\E...Geez, there's no helping it.","",""
"\E…じゃあ…ここに入れたり出したりして…
いっぱいこすってあげるね。","","\E...Well...I'll put it in and take it out here...
I'll rub it a lot for you.","",""
"\Eうぅ…
そんなに…したいなら…。","","\EUgh...
If you really...want to...","",""
"\Eもうっ…ヘンなこと言わないの！","","\EStop saying weird things!","",""
"背後手コキ絞り","","","",""
"\Eえ？えっち…したくなっちゃったの…？","","\EHuh? I... I suddenly feel like doing something naughty...?","",""
"\Eもー…しょうがないねお兄ちゃんは。","","\EWell... I guess it can't be helped, big brother.","",""
"\Eこんなにおっきくして…妹の裸で興奮したの？
ふふ…ぴくんぴくん動いてる♥","","\EDid you get excited seeing your little sister naked, even though she's grown up so much?
Hehe...you're twitching and squirming♥","",""
"\Eじゃあ精子いっぱいだそうね。
がんばろうね、お兄ちゃん。","","\ESo it seems you have a lot of sperm.
Let's do our best, big brother.","",""
"手コキ絞り1","","","",""
"\Eっぷは……ふふ…どんどん透明なのがでてくるよ？
妹におちんちん咥えてもらって…そんなにきもちいいんだ？","","\EHehe... More and more transparent things are coming out, huh? 
Having my little sister suck on my penis... It feels so good, doesn't it?","",""
"\Eねぇお兄ちゃん…妹にまた精子飲ませる気？
妹だよ？ねぇ…いいの？","","\EHey big brother... Are you planning to make your little sister drink your sperm again?
It's your little sister, you know? Hey... Is it okay?","",""
"\E…きもちいい？ほら、腰動いてるよ？
飲ませたかったのに手でイッちゃうね？","","\E...Feels good? Look, your hips are moving, right? 
I wanted to make you drink it, but you came with your hand, huh?","",""
"\E…えへ、腰浮いてるよ？逃げないでお兄ちゃん。
ほら…もうそろそろイクよ…白いの出ちゃうよ？","","\E...Ehe, are you getting excited? Don't run away, big brother. 
Look... I'm about to come soon... The white one is coming out.","",""
"手コキ絞り2","","","",""
"手コキ絞り3","","","",""
"\E…あーあ、でちゃった…ふふ。
ちゅる…ん…ん……こくん……ん…濃い味がする…♥","","\E...Oh no, I did it...hehe.
Slurp...mmm...mmm...gulp...mmm...it has a rich flavor...♥","",""
"\Eじゃ残ってるの吸い出すからね…。","","\EI'll suck out what's left, okay...","",""
"\Eちゃんと吸って…ぜんぶ出そうね♥
はむ…ん…ちゅぅ…っ…ちゅ……ちゅる…。","","\ESuck properly... Let it all out♥
Mmm... chu... ah... chu... chu... slurp...","",""
"\Eちゅ…っ…ちゅう…ちゅっ…れろ……ちゅ…♥
ほら、まだ…絞ると…味がするよ？","","\EChu... chu... chuu... chu... lick... chu... ♥
See, if you squeeze it... it tastes different, right?","",""
"\E…ん…ちゅる。
……ちゃんとぜんぶでたかなー？","","\E...Mmm... slurp.
...I wonder if I got them all properly?","",""
"\E……終わりだと思った？","","\E...Did you think it was the end?","",""
"\E…まだだよ。
だって……もっと出るよね？","","\E...Not yet.
Because... there's more, right?","",""
"\E…あたし知ってるよ…ここに精子入ってるの。
まだずっしり重い……今度はお口でイかせてあげる。","","\E...I know...there's sperm in here.
It's still so heavy...this time, I'll make you come with my mouth.","",""
"手コキ絞り追撃","","","",""
"\f[16]\Eフェラチオ中…","","\f[16]\EDuring fellatio...","",""
"cutin/cutin_148.png","","","",""
"手コキ絞り追撃射精","","","",""
"\Eちゅぅ…っ…ちゅ…こく…こくんっ…こくん…。","","\EChu... chu... gulp... gulp... gulp...","",""
"\Eん…ん……こく…ぷはっ！","","\EHmm... Hmm... Cough... Phew!","",""
"\Eん…おいし♥……ごちそうさま。
えへへ…お疲れさまでした、おにいちゃん。","","\EHmm... delicious♥... Thank you for the meal.
Hehe... thank you for your hard work, big brother.","",""
"\Eはい、じゃーえっちおしまい！
身体洗おっか、おにいちゃん。","","\EYes, that's the end of the H scene!
Shall we wash our bodies, big brother?","",""
"\Eお兄ちゃんの背中筋肉すごいねぇ。","","\EYour back muscles are amazing, big brother.","",""
"\Eうむ、妹に背中を流してもらった。","","\EYes, I had my little sister give me a back massage.","",""
"\E…うむ、キレイな体になってしまった。","","\E...Hmm, I've become quite beautiful.","",""
"入浴選択B1","","","",""
"会話する","","Having a conversation.","",""
"\Eよし、頭を洗うか…。","","\EAlright, I'll wash my head...","",""
"継続B3","","","",""
"\Eじゃ、次あたし身体洗ったりするね。","","\EWell, next I'll go wash my body.","",""
"入浴選択B2","","","",""
"B継続B2","","","",""
"\Eふふ…じゃあ次は…
前の方もきれいきれいにしてあげる。","","\EHehe... Well then, next...
I'll tidy up the front area too, making it nice and clean.","",""
"\Eもう…お背中流しただけでこんなにしちゃって…
お兄ちゃんはほんとうにえっちなんだから…。","","\EAlready... just by letting my back get wet, it's become like this... 
Big brother is really lewd, you know...","",""
"\Eちゃんと…根本まで…
お口でキレイにしてあげるからね…。","","\EI'll clean it up properly... all the way to the root... 
So let me clean your mouth nicely...","",""
"B吸い付き","","","",""
"Bアナル舐め","","","",""
"Bアナル舐め射精","","","",""
"\Eちゃんと吸ってキレイにしてあげるからね…♥
はむ…ん…ちゅ……ちゅる……。","","\EI'll make sure to suck and clean it properly... ♥
Mmm...n...chu...chu...ru...","",""
"B吸い付き追撃","","","",""
"B吸い付き追撃射精","","","",""
"\Eんっ……ん…っ…んく……
ちゅ…こくんっ…こくん…♥","","\EHmm... Hm... Hm... Nngh...
Mmm... Thump... Thump... ♥","",""
"\Eんぷは…っ♥…ちゅ……ちゅぅ…","","\ENnpu... ♥... chu... chu...","",""
"B背後手コキ","","","",""
"B背後手コキ射精","","","",""
"\Eあ…白いのでたね♥気持ちいいね？
…お射精終わるまでゆっくりしごいてあげるからね。","","\EAh... It's white, isn't it? Feels good, right? 
... I'll slowly stroke it for you until you finish ejaculating.","",""
"おくち処理へ2","","","",""
"B手コキ絞り1","","","",""
"\Eっぷは♥……ふふ…どんどん透明なのがでてくるよ？
妹におちんちん咥えてもらって…そんなにきもちいいんだ？","","\EHehe... more and more transparent things are coming out, right? 
Having my little sister suck on my penis... it feels so good, doesn't it?","",""
"B手コキ絞り2","","","",""
"B手コキ絞り3","","","",""
"\E…あーあ、でちゃった…ふふ♥
ちゅる…ん…ん……こくん……ん…濃い味がする…♥","","\E...Oh no, I did it...hehe♥
Slurp...hmm...hmm...gulp...hmm...it has a rich flavor...♥","",""
"\Eちゃんと吸って…ぜんぶ出そうね。
はむ…ん…ちゅぅ…っ…ちゅ……ちゅる…。","","\ESuck properly... Let it all out.
Mmm...chu...hmm...chu...chu...slurp...","",""
"\E…あたし知ってるよ…ここに精子入ってるの。
まだずっしり重い……今度はお口でイかせてあげる♥","","\E...I know...there's sperm in here.
It's still so heavy...this time, I'll make you come with my mouth ♥","",""
"B手コキ絞り追撃","","","",""
"B手コキ絞り追撃射精","","","",""
"\Eちゅぅ…っ…ちゅ…こく…こくんっ…こくん…♥","","\EChu...chu...gulp...gulp...gulp...♥","",""
"処理を終了させます","","","",""
"最低限の入浴","","","",""
"\E……………………","","\E……………………","",""
"\E妹と一緒にお風呂に入った。","","\EI took a bath with my little sister.","",""
"\E……ふぅ。
いいお風呂でした。","","\E...phew.
That was a nice bath.","",""
"乱数","","","",""
"身体を洗った","","","",""
"頼み込み","","","",""
