"Original Text","Initial","Machine translation","Better translation","Best translation"
"\E\c[0]\f[16]S+","","","\font[3]\f[14]\ES+",""
"\E\c[0]\f[16]S","","","\font[3]\f[14]\ES",""
"\E\c[0]\f[16]A+","","","\font[3]\f[14]\EA+",""
"\E\c[0]\f[16]A","","","\font[3]\f[14]\EA",""
"\E\c[0]\f[16]B+","","","\font[3]\f[14]\EB+",""
"\E\c[0]\f[16]B","","","\font[3]\f[14]\EB",""
"\E\c[0]\f[16]C+","","","\font[3]\f[14]\EC+",""
"\E\c[0]\f[16]C","","","\font[3]\f[14]\EC",""
"\E\c[0]\f[16]D+","","","\font[3]\f[14]\ED+",""
"\E\c[0]\f[16]D","","","\font[3]\f[14]\ED",""
"\E\c[0]\f[16]E+","","","\font[3]\f[14]\EE+",""
"\E\c[0]\f[16]E","","","\font[3]\f[14]\EE",""
"会心","","","",""
"防御","","","",""
"ガード","","","",""
"反撃","","","",""
"スキルPt","","","",""
"\c[15]\f[14]\v[10]","","","\font[3]\f[14]\c[15]\v[10]",""
"調子","","","",""
"\c[0]\E\f[16]ギンギン","","","\font[3]\f[12]\-[2]\EExcellent",""
"\c[0]\E\f[16]絶好調","","","\font[3]\f[12]\-[2]\EGreat",""
"\c[0]\E\f[16]好調","","","\font[3]\f[12]\-[2]\EGood",""
"\c[0]\E\f[16]普通","","","\font[3]\f[12]\-[2]\ENormal",""
"\c[0]\E\f[16]不調","","","\font[3]\f[12]\-[2]\EBad",""
"\c[0]\E\f[16]絶不調","","","\font[3]\f[12]\-[2]\ETerrible",""
"\c[0]\E\f[16]怪我","","","\font[3]\f[12]\-[2]\EInjured",""
"\c[0]\E\f[16]かすり傷","","","\font[3]\f[12]\-[2]\EScratched",""
"\E\udb[28:\v[160]:0]
<R>\f[18]\udb[28:\v[160]:1]","","","\E\udb[28:\v[160]:0]
<R>\f[18]\udb[28:\v[160]:1]",""
"リフレッシュ表示","","","",""
"cg/blackscreen.jpg","","","",""
"Picture/sd_icon01.png","","","",""
"<CIRCLE>","","","<CIRCLE>",""
"message","","","\font[3]\f[14]message",""
"\f[14]\E<C>Tips　状態（調子）について<L>
お兄ちゃんの調子が悪い時はトレーニング効果や性欲が低下します。","","","\font[3]\f[14]\E<C>Tips on Condition (State)<L>
When Onii-chan is feeling down, his training effectiveness and lust will be reduced.",""
"\f[14]\E\c[1]おちんちんびろーん\c[0]や\c[1]特定のスキンシップ\c[0]、
イベントなどで調子を取り戻す事が可能です。","","","\font[3]\f[14]\EIt's possible to get him back to shape through some \c[1]interactions
(eg. get dick out)\c[0] or random events.",""
"妹","","","\font[3]\f[18]Imouto",""
"サブメニュー表示","","","",""
"Picture/sub_button01.png","","","",""
"お知らせアイコン108","","","",""
"Picture/sub_button02.png","","","",""
"アイテムアイコン109","","","",""
"Picture/sub_button03.png","","","",""
"ステータスアイコン110","","","",""
"Picture/sub_button04.png","","","",""
"消す","","","",""
"表示","","","",""
"座標","","","",""
"X座標","","","",""
"育成最大値","","","",""
"強さ","","","",""
"不調","","","",""
