"Original Text","Initial","Machine translation","Better translation","Best translation"
"\Eこれは…！道端で\c[7]えっちな本\c[0]を拾った！","","\EThis is...! I found an erotic book on the roadside!\c[7]","\E\font[3]\f[18]\-[2]This is...! I picked up a \c[7]naughty book\c[0] on the side of the road!",""
"休憩","","","",""
"\E旅の途中いい感じの木陰で休息した。","","\EI took a rest in a nice shady spot during my journey.","\E\font[3]\f[18]\-[2]We took a rest in a nice secluded spot during our journey.",""
"回復の泉だ！","","","",""
"\E回復の泉だ！","","\EIt's a spring of recovery!","\E\font[3]\f[18]\-[2]It's a healing spring!",""
"\E二人さらに先に進んだ！","","\EThe two of them advanced even further!","\E\font[3]\f[18]\-[2]The two of us continued to advance further!",""
"エンカウント","","","",""
"\Eなまはげが現れた！","","\EA Namahage has appeared!","\E\font[3]\f[18]\-[2]Oga Demon has appeared!",""
"\Eゴーストが現れた！","","\EA ghost has appeared!","\E\font[3]\f[18]\-[2]Ghost has appeared!",""
"\E丘シャークが現れた！","","\EA hill shark has appeared!","\E\font[3]\f[18]\-[2]Hill Shark has appeared!",""
"\E荒野のアレが現れた！","","\EThat thing from the wilderness has appeared!","\E\font[3]\f[18]\-[2]Wild Thing has appeared!",""
"\E猫又が現れた！","","\ENekomata has appeared!","\E\font[3]\f[18]\-[2]Nekomata has appeared!",""
"\E野生のマッスルが現れた！","","\EA wild muscle has appeared!","\E\font[3]\f[18]\-[2]Wild Muscle has appeared!",""
"\Eホーホーッホッホーが現れた！","","\EHoho! Hohoho has appeared!","\E\font[3]\f[18]\-[2]Ho-ho-ho-ho has appeared!",""
"\E野生の農夫が現れた！","","\EA wild farmer appeared!","\E\font[3]\f[18]\-[2]Wild Farmer has appeared!",""
"\E厄介なタヌキが現れた！","","\EA troublesome raccoon dog has appeared!","\E\font[3]\f[18]\-[2]Troublesome Raccoon Dog has appeared!",""
"\Eウリボウが突進してくる！","","\EUribou is charging at you!","\E\font[3]\f[18]\-[2]Wild Boar is charging towards us!",""
"Picture/card0002.jpg","","","",""
"強い日差し","","","",""
"\E強い日差しに体力を奪われる…。","","\EDepleted of energy by the intense sunlight...","\E\font[3]\f[18]\-[2]The intense sunlight is draining our energy...",""
"SE/button24.mp3","","","",""
"\E喉が渇いてしまった…。","","\EI'm so thirsty...","\E\font[3]\f[18]\-[2]We're getting thirsty...",""
"落とし物","","","",""
"\E落とし物をしたらしい…来た道を戻った。","","\EIt seems like I dropped something... I went back the way I came.","\E\font[3]\f[18]\-[2]I think I dropped something... I'm retracing my steps.",""
"足場が悪い…","","","",""
"\Eこの先は足場が悪そうだ…。","","\EThe footing ahead looks precarious...","\E\font[3]\f[18]\-[2]The path ahead seems treacherous...",""
"\E難所を抜けるまで休憩出来なさそうだ…。","","\EIt doesn't seem like we can take a break until we pass this difficult place...","\E\font[3]\f[18]\-[2]It seems unlikely that we'll be able to rest until 
we make it through this challenging part...",""
"ムズムズ","","","",""
"\Eなんだかお尻がムズムズする…。","","\EMy butt feels itchy for some reason...","\E\font[3]\f[18]\-[2]My butt feels itchy for some reason...",""
"地獄の番犬","","","",""
"\E地獄の番犬に食料を奪われた…。
\c[7]休憩回数-1\c[0]","","\EI had my food stolen by the hellhound...
\c[7]Number of breaks -1\c[0]","\E\font[3]\f[18]\-[2]Our food was taken away by the hellhound...
\c[7]-1 rest attempt\c[0]",""
"ちかみち","","","",""
"\Eこの先を曲がれば近道なはず…","","\EIf you turn this way, it should be a shortcut...","\E\font[3]\f[18]\-[2]If I remember correctly, taking a turn ahead should be a shortcut...",""
"近道を行く","","Take a shortcut.","\font[3]\f[17]Take a shortcut",""
"行かない","","Not going.","\font[3]\f[17]Go normally",""
"Picture/card0001.jpg","","","",""
"\E道に迷ってしまった…。","","\EI got lost...","\E\font[3]\f[18]\-[2]We got lost...",""
"Picture/card0003.jpg","","","",""
"\E近道でだいぶ先までこれた！","","\EI was able to come quite far ahead by taking a shortcut!","\E\font[3]\f[18]\-[2]We were able to come quite far ahead by taking a shortcut!",""
"\E二人は堅実に先を目指す…","","\EThe two of them aim steadily ahead...","\E\font[3]\f[18]\-[2]The two of us continued to advance steadily...",""
"立往生","","","",""
"\Eこの先で荷車が立ち往生してしまったらしい…。","","\EIt seems that a cart has gotten stuck ahead...","\E\font[3]\f[18]\-[2]Looks like there's a cart that has gotten stuck ahead...",""
"手伝う","","Helping","\font[3]\f[17]Lend a hand",""
"先を急ぐ","","Hurry up","\font[3]\f[17]Hurry and go past it",""
"\Eお礼の食べ物を貰った…！
\c[7]休憩回数+1\c[0]","","\EReceived a thank-you food...!
\c[7]Number of breaks +1\c[0]","\E\font[3]\f[18]\-[2]We got some food as a token of gratitude...! 
\c[7]+1 rest attempt\c[0]!",""
"\E謝礼を頂いてしまった！\c[7]\cself[13]\c[0]Gを手に入れた！","","\EI received a reward! \c[7]\cself[13]\c[0]I obtained G!","\E\font[3]\f[18]\-[2]We received a token of gratitude! \c[7]\cself[13]G obtained\c[0]!",""
"Picture/card0004.jpg","","","",""
"\E二人は先を急ぐ…。","","\EThe two of them hurry ahead...","\E\font[3]\f[18]\-[2]The two of us hurried ahead....",""
"襲われ","","","",""
"\E絶体絶命の場面だ！","","\EThis is a life-or-death situation!","\E\font[3]\f[18]\-[2]It's a life-or-death situation!",""
"助ける","","Help me.","\font[3]\f[17]Help them",""
"\Eそこまでだ悪党！","","\EThat's enough, villain!","\E\font[3]\f[18]\-[2]That's enough, scoundrel!",""
"Picture/card0023.jpg","","","",""
"村娘","","Village girl","\font[3]\f[18]Village Girl",""
"\Eありがとうございます！ぜひこれを…","","\EThank you very much! Please take this...","\E\font[3]\f[18]\-[2]Thank you very much! Please take this...",""
"\Eなんとか逃げ出した…。","","\EI managed to escape somehow...","\E\font[3]\f[18]\-[2]We managed to escape somehow...",""
"\Eいやっ…！いやぁぁ……。","","\ENo...! Noooo...","\E\font[3]\f[18]\-[2]No...! Noooo....",""
"\E後ろ髪引かれつつ先を急ぐ…。","","\EHastily moving forward while being pulled by the hair from behind...","\E\font[3]\f[18]\-[2]Quickly moving forward while reluctantly leaving something behind...",""
"行き倒れ","","","",""
"行商人","","Traveling merchant","\font[3]\f[18]Traveling Merchant",""
"\Eだ、誰か…食べ物を…。","","\ESomeone... food...","\E\font[3]\f[18]\-[2]Someone... need food...",""
"助ける　休憩回数-1","","Help Rest Count -1","\font[3]\f[17]Give food (-1 rest attempt)",""
"\Eありがとうございます…この御恩は決して忘れません…！","","\EThank you very much... I will never forget this kindness...!","\E\font[3]\f[18]\-[2]Thank you very much... I will never forget this kindness...!",""
"\E……ぐふっ。","","\E...Oof.","\E\font[3]\f[18]\-[2]....Nom.",""
"討伐","","","",""
"\Eどうかお願いです…村を脅かすあいつを退治してください…！","","\EPlease... I beg you... Please defeat the one threatening the village...!","\E\font[3]\f[18]\-[2]Please, I beg of you... Please eliminate the one threatening our village...!",""
"\E任せろ！","","\ELeave it to me!","\E\font[3]\f[18]\-[2]Leave it to us!",""
"Picture/card0024.jpg","","","",""
"\E普通に負けた…。","","\EI lost normally...","\E\font[3]\f[18]\-[2]We lost fair and square...",""
"\Eそんな…。","","\EOh no...","\E\font[3]\f[18]\-[2]You've got to be kidding me...",""
"この先を通りたくば","","","",""
"盗賊","","Thief","\font[3]\f[18]Thief",""
"\Eここを通りたかったら通行税を払いな。","","\EIf you want to pass through here, pay the toll.","\E\font[3]\f[18]\-[2]If you want to pass through here, pay the toll.",""
"退治する","","Extermination","\font[3]\f[17]Fight",""
"お金を払う　-100G","","Pay money -100G","\font[3]\f[17]Pay -100G",""
"\E悪者め覚悟しろ！","","\EPrepare yourself, you villain!","\E\font[3]\f[18]\-[2]Prepare yourself, you villain!",""
"\Eくそっ！覚えてろ…！","","\EDamn it! Remember this...!","\E\font[3]\f[18]\-[2]Damn it! You'll regret this...!",""
"\E無事撃退した。","","\ESuccessfully repelled.","\E\font[3]\f[18]\-[2]We fought off the thief.",""
"\Eはっ、喧嘩は相手を見て売るんだね。","","\EHuh, when it comes to fighting, you have to size up your opponent before making a move.","\E\font[3]\f[18]\-[2]Hah, in a fight, you need to size up your opponent, huh.",""
"\Eへっ、物分かりいいじゃねえか。","","\EHuh, you're pretty quick to understand, aren't you?","\E\font[3]\f[18]\-[2]Heh, you're surprisingly understanding, aren't you?",""
"花売り","","","",""
"花売りの少女","","Flower-selling girl","\font[3]\f[18]Flower-selling Girl",""
"\Eあの…お花を買って下さいませんか…？","","\EUm... Would you like to buy some flowers...?","\E\font[3]\f[18]\-[2]Prepare yourself, you villain!",""
"花を買う　-100G","","Buy flowers -100G","\font[3]\f[17]Buy flowers -100G",""
"\Eはい、ではこちらへ…。","","\EYes, then please come this way...","\E\font[3]\f[18]\-[2]Yes, then please come this way...",""
"\E…………。","","\E………….","\E\font[3]\f[18]\-[2]..............",""
"\E花を買った。","","\EI bought flowers.","\E\font[3]\f[18]\-[2]We bought flowers.",""
"\E……。","","\E... .","\E\font[3]\f[18]\-[2]......",""
"\E二人は先を急ぐ。","","\EThe two of them hurry ahead.","\E\font[3]\f[18]\-[2]The two of us hurried ahead.",""
"近道（選択肢","","","",""
"背負う","","","",""
"OFF","","","",""
"ON","","","",""
"実行イベント","","","",""
"イベント群","","","",""
"変動変数","","","",""
"乱数","","","",""
