"Original Text","Initial","Machine translation","Better translation","Best translation"
"\Eふふ…お兄ちゃん、すっごく気持ちよさそう…。
じゃあもう一回…。","","\EHehe... It looks so pleasurable, big brother...
Then, one more time...","",""
"\Eいーちにーい……","","\EOne, two, three...","",""
"\Eさんよんごろくしちはちくじゅうっ！","","\EThree, four, five, six, seven, eight, nine, ten!","",""
"\E出しちゃえ…妹の中に精子びゅーって…！
ほらっほらぁっ！イけっ！いっちゃえ…っ！","","\ELet it out... Shoot your sperm inside your sister...!
Come on, come on! Cum! Let it out...!","",""
"\Eちょ…っ……で、でるっ！","","\EWait...I...I'm coming out!","",""
"cg/event67_07.jpg","","","",""
"cg/whitescreen.jpg","","","",""
"\Eあーあ…出しちゃった…♥","","\EOh no... I let it out... ♥","",""
"\Eあれ？また大きくなってきたよ…？
身体は正直だね、お兄ちゃん。","","\EHuh? Did I get bigger again...? 
The body doesn't lie, big brother.","",""
"\E…もう、一回もニ回もいっしょだよね？
もっかい、しよっか…。","","\E...We've already done it once or twice together, right?
Shall we do it again...?","",""
"その2","","","",""
"\E…………ゃん。","","\E...yan.","",""
"\E…………むぎゅ……。","","\E..........Squeeze.......","",""
"\E…れで……いい、かな？","","\E...Is this...okay, I wonder?","",""
"1.4.0/v144_cg16_1.jpg","","","",""
"\E…こうして欲しかったんだよね？
…パンツ越しのおまんこの感触…わかるかな？","","\E...This is what I wanted, you know? 
...The feeling of a pussy through panties... Do you understand?","",""
"\Eお顔に乗ってほしいだなんて…
お兄ちゃんはほんと…最っ低だね♥","","\ETo want someone to ride on your face... 
Big brother is really... the worst ♥","",""
"\Eほーら♥
……頂きますは？","","\EHere you go ♥
...Shall we begin?","",""
"　いただきます　","","　""I will eat.""","",""
"\Eふふ♥
ちゃんと言えたね、偉いね。","","\EHehe ♥
You said it properly, well done.","",""
"\Eはい、召し上がれ♥","","\EYes, please enjoy♥","",""
"1.4.0/v144_cg16_2.jpg","","","",""
"\Eん…っ……あっ♥","","\EHmm... Ahh♥","",""
"\Eそんなにぐりぐりされたら…
あたしもヘンな気持ちになっちゃうよ？","","\EIf you keep doing that so much... 
I'll start feeling weird too, you know?","",""
"1.4.0/v144_cg16_3.jpg","","","",""
"\Eあんっ…っ…ん……♥","","\EAh...ah...ah...♥","",""
"\E…もう…お兄ちゃんってばそんなにがっつかないの♥","","\E... Geez... Big brother, you don't have to be so greedy ♥","",""
"1.4.0/v144_cg16_4.jpg","","","",""
"\Eあっ…ん…♥
あーあ…ほらぁ……スイッチ…入っちゃった♥","","\EAh...n...♥
Ah...oh...look...the switch...got turned on♥","",""
"\Eお兄ちゃんのせいなんだからね…
ちゃんとあたしがイクまでおまんこ舐め舐めできる？","","\EIt's all because of you, big brother... 
Can you lick my pussy properly until I cum?","",""
"\Eあたしがいいって言うまでずっとだよ…いいよね？
だって…こんな妹にしたのはお兄ちゃんのせいだもんね…。","","\EI'll be with you until I say it's okay... Is that alright? 
Because... it's all big brother's fault for making me into this kind of little sister...","",""
"1.4.0/v144_cg16_5.jpg","","","",""
"\Eはい…舐めて。","","\EYes... You underestimate me.","",""
"\Eお豆も…優しく吸って…舌も奥まで差し込むんだよ？
ん…っ……そう…じょうず……上手だよお兄ちゃん…♥","","\EEven the beans... gently suck... and push your tongue deep inside, okay? 
Mmm... yes... you're good... you're skilled, big brother... ♥","",""
"1.4.0/v144_cg16_8.jpg","","","",""
"\Eあぁ…お兄ちゃんの舌…きもちい……っ……。
んっ…どう…かな？おにいちゃん…妹のおまんこ…おいし？","","\EAh... Big brother's tongue... feels good...
Mmm... How... is it? Big brother... does little sister's pussy taste good?","",""
"\E…ん…んーーっ…んむ…ぶはっ…！
はぁっ…はぁっ…んぶっ…！！ん…っんーっ！","","\E...Hmm...Hmm...Hmm...Hmm...Hmm...
Haa...Haa...Hmm...!! Hmm...Hmm...","",""
"\Eあはっ♥
お口ふさがってるから言えないもんね♥","","\EAhaha♥
I can't say it because my mouth is covered♥","",""
"\E苦しい？…ふふ……でもー…
お兄ちゃんのちんぽ…カチコチになってるよ？","","\EAre you in pain? ... Hehe... But... 
Big brother's penis... It's getting hard, isn't it?","",""
"\E正直なお兄ちゃん、大好きだよ♥
だから…もっともーっと…あたしのおまんこ、堪能してね♥","","\EI love you, honest big brother ♥
So... please enjoy my pussy even more ♥","",""
"1.4.0/v144_cg16_6.jpg","","","",""
"\E妹のおまんこで窒息させてあげるからね♥
おにいちゃん♥おにいちゃん♥おにいちゃんっ♥","","\EI'll suffocate you with my little sister's pussy, okay? ♥
Onii-chan♥Onii-chan♥Onii-chan♥","",""
"\Eああ…お兄ちゃんのお口も…鼻も…舌も…
ぜんぶ気持ちいいよ…もっと…もっと味わって…ね？ね？","","\EAh... Onii-chan's mouth... nose... tongue... 
It all feels good... More... More, savor it... okay? Okay?","",""
"\Eあっ…っ……ん…あ…っきもち…いっ！
お兄ちゃんっ…そこっ♥……もっと舐めてっ…そこ好きっ♥","","\EAh... ah... n... ah... feels good... yes!
Onii-chan... there... ♥... lick me more... I like that spot ♥","",""
"\Eあんっ…お兄ちゃん上手だよ……えらいね…♥
ほら…あーんってお口開けて？ごほうびあげるね…いくよ？","","\EAh... Big brother, you're so good... Amazing... ♥
Come on... Open your mouth wide? I'll give you a reward... Here we go?","",""
"1.4.0/v144_cg16_7.jpg","","","",""
"\Eほら、飲んで…♥
お口をおまんこにつけて…こぼさないようにね…ふふ…","","\EHere, drink...♥
Put your mouth on my pussy...be careful not to spill...hehe...","",""
"\Eんぶっ…んっ…こくっ……んっ……っ……！
ぶはっ…はぁっ…んぶぅっ……っ…はっ…んぶっ！","","\ENbu...n...kok...n...! 
Buh...ha...nbuu...h...nbu!","",""
"\Eふふ…お兄ちゃん必死でかわいい…♥
んん…っ……これ、クセになる…かも…♥","","\EHehe... Big brother, you're so cute when you're desperate... ♥
Mmm... This might become addictive... ♥","",""
"\E▼","","","",""
"\E…はい、おしまい。
じゃあ……続きしようね？","","\E...Yes, that's the end.
So...shall we continue?","",""
"\Eあたしがいいって言うまでしてくれるよね？
んー…最低5回は気持ちよくさせてね…おにいちゃん♥","","\EWill you do it until I say it's okay?
Hmm... Make me feel good at least 5 times... Onii-chan ♥","",""
"\E…上手にできたら…また、ね♥
ほら、お兄ちゃん……舐めて…。","","\E...If you can do it well...see you again♥
Look, big brother...lick it...","",""
"カナ","","","",""
"\E…………モゾ…。","","\E... Mozo...","",""
"\Eん……うーん…。","","\EHmm...","",""
"cg/event57_01.jpg","","","",""
"\E…………はっ！？","","\E...Huh!?","",""
"\Eカ、カナァ！？
な、何を…いや、どうして！？","","\EWha, what!?
W-Why... no, how!?","",""
"\Eあ、おはようお兄ちゃん。","","\EOh, good morning big brother.","",""
"\Eなにって…別にフェラするだけだよ？","","\EWhat... I mean, it's just a blowjob, right?","",""
"\E…いや、別にって……。","","\E...No, it's not like that...","",""
"\Eだってお兄ちゃんいっぱい我慢したんでしょ？
ほら、すごく大きいし固いよ？","","\EBecause you've endured so much, right, big brother? 
Look, it's really big and hard, you know?","",""
"\Eもー、溜めるのは身体に良くないんだよ。
まったく、お兄ちゃんはヘンなところで常識が無いんだから。","","\EGeez, it's not good for your body to hold it in.
Honestly, big brother, you have no common sense in strange places.","",""
"\Eこれじゃまた診療所の先生やマスターに
「溜めすぎーっ！」て怒られちゃうよー。","","\EIf I keep doing this, the doctors and masters at the clinic will scold me again, saying ""You're accumulating too much!""
","",""
"cg/event57_02.jpg","","","",""
"\Eだから、ほら…
こうやって…スッキリさせとかないとね。","","\ESo, you see...
We have to clear it up like this, you know.","",""
"\Eだいじょうぶ…そのまま寝てていいから…
…ちゃんと飲んであげるから、ね？","","\EIt's okay... You can just keep sleeping like that... 
... I'll make sure to give you a proper drink, okay?","",""
"\Eふふ…なにか出てきた…おいし…♥","","\EHehe... something came out... delicious... ♥","",""
"\E我慢したぶんだけ…いっぱい気持ちよくなろうね…。","","\ELet's enjoy ourselves to the fullest... for all the patience we've had...","",""
"ユイ","","","",""
"\E…お…ちゃん………お兄ちゃん？","","\E...O...chan... Onii-chan?","",""
"cg/event56_01.jpg","","","",""
"\E……どうしたんですか、ぼーっとして？","","\E...What's wrong? Are you spacing out?","",""
"\E…えっと……あれ？…ユイ？","","\E...Um...Huh?...Yui?","",""
"\Eはい、ユイちゃんですよ。
どうかしましたか？","","\EYes, it's Yui-chan.
Is there something wrong?","",""
"\E…いや…なんでも、ない。","","\E...No... It's nothing.","",""
"\E（み、見えてる…）","","\E (I... I can see it...)","",""
"\E？
すこし顔が赤いですね…熱でもありますか？","","\E? 
Your face is a little red... Do you have a fever?","",""
"\E…それとも…
なにか別の理由があったりします？","","\E... Or... 
Is there some other reason?","",""
"\Eふふ、なーんて…","","\EHehe, just kidding...","",""
"\E見せてるんですよ？","","\EAre you showing it?","",""
"cg/event56_02.jpg","","","",""
"\Eほら…♥","","\ELook...♥","",""
"\E女の子にも性欲くらいあるんです。
ほら、濡れてるの…見えますか？","","\EGirls have sexual desires too.
Look, can you see that she's wet?","",""
"\E…お兄ちゃんは……性欲…どうですか？
したく…なっちゃいませんか？","","\E...Onii-chan...do you have...sexual desires? 
Don't you...want to do it?","",""
"カスミ","","","",""
"\E……同士…お兄ちゃん同士？","","\E...Between brothers...Brothers?","",""
"cg/event58_01.jpg","","","",""
"\Eあ、あれ……カスミ…ちゃん？","","\EAh, there... Kasumi...chan?","",""
"\E…考え事ですか？","","\E...Are you lost in thought?","",""
"\E急にぼーっとされると…不安になります。
えっと…今は他のこと考えるの禁止…です。","","\EI get anxious when you suddenly space out...
Um... It's forbidden to think about other things right now.","",""
"\E…それで…ど、どうですか。
やっぱり…あたし、ダメでしょうか…？","","\E...So...h-how is it? 
As I thought...am I no good...?","",""
"\Eえと…ど、どうって…？","","\EUm... W-what do you mean...?","",""
"\Eさっきも言ったとうり…身体的な成長については
同世代より遅れていると言わざるを得ません。","","\EAs I mentioned earlier... I cannot help but say that I am behind my peers in terms of physical growth.
","",""
"\E華やかな方ではありませんし…背も小さいし…
胸も端的に言うと控えめだと思います。","","\EI'm not flashy... and I'm short... 
I think my chest is modest, to put it bluntly.","",""
"cg/event58_02.jpg","","","",""
"\Eこんなあたしでもっ…
毛の生えてないおまんこでも興奮しますか？","","\EEven someone like me... 
Does it excite you even if I have a hairless pussy?","",""
"\E…おチンチン大きくなりますか？
入れたくなっちゃいますか？","","\E...Does your penis get bigger?
Do you feel like putting it in?","",""
"\Eか、身体は小さいですけど…
でも逆にそのぶん、きっと…キツいと思うんです！","","\EAlthough my body is small...
But on the other hand, I'm sure... it's tough!","",""
"\E同士…
こんなあたしでも、してくれますか？","","\EComrades...
Even someone like me, will you do it for me?","",""
"登場キャラ","","","",""
"カナ回数","","","",""
"ユイ回数","","","",""
"カスミ回数","","","",""
"妹回数","","","",""
"乱数","","","",""
