"Original Text","Initial","Machine translation","Better translation","Best translation"
"\Eほら、もっとちゃんと出し切ってスッキリしよ？
ぴゅっぴゅーって妹にいっぱい精子かけようね。","","\ECome on, let it all out properly and feel refreshed, okay? 
Let's shoot lots of sperm on my little sister, like pyu-pyu!","",""
"手コキ5","","","",""
"\E…………。","","\E………….","",""
"\Eえへ、いっぱい出したね、おにいちゃん。
…お口できれいにしてあげるね♥","","\EEhe, you let out a lot, big brother.
...I'll clean your mouth for you ♥","",""
"\Eはむ…ん…っ……ちゅる……ちゅぅ…♥","","\EHam...n...t...slurp...sluuurp...♥","",""
"\Eん…きれいになったよ。
…もうおちんちん平気？気持ちよかった？","","\EHmm... It's become clean.
... Are you okay now? Did it feel good?","",""
"\Eわっ…あっ……出たっ！
…すごいすごい…どんどん出てくる……。","","\EWow... Ah... It came out! 
...Amazing, amazing... They keep coming out...","",""
"手コキ4","","","",""
"\Eん…終わった…？
えへ、お兄ちゃんイッちゃったね。","","\EHmm... Is it over...? 
Hehe, big brother finished, didn't he.","",""
"\Eお疲れさま…ちゅ。
…ん…ぺろ……にがしょっぱい…。","","\EGood job...chu.
...Hmm...lick...it's bitter and salty...","",""
"\Eでも…あたしそんな嫌じゃない味かも…。","","\EBut... maybe I don't dislike that taste...","",""
"\Eん！
じゃあきれいに流そっか。","","\EHmm!
Well, let's wash it cleanly then.","",""
"\E…きゃっ！…えっ……っ……わっ…！
なんか出たっ！えっえっ！？","","\E...Kyaa!...Eh...!...Waah...!
Something came out! Eh, eh!?","",""
"手コキ3","","","",""
"\Eお、男の人はこんなふうになるんだね…。
…ふぅん……。","","\EOh, so this is what a man looks like...
...Hmm...","",""
"\E…えと、これ……精子？だよね？
…くんくん……なんか変わった匂い…。","","\EUm, this... is sperm, right? 
*sniff sniff* It has a strange smell...","",""
"\Eんと…おにいちゃん。
きもち…よかった？これで平気？","","\EUm... big brother.
Did it feel... good? Are you okay now?","",""
"\Eん、じゃあたまには…してあげてもいいよ。
…たまに、だからね！","","\EWell, then I guess I can... do something for you sometimes.
... Sometimes, that is!","",""
"鏡手コキ","","","",""
"フェラ","","","",""
"\Eわ…もうおちんちん…カチカチ…
兄妹でこんなことするの…本当はダメなんだよ？","","\EW-... My penis... It's so hard... 
Doing something like this with my sibling... It's really not right, you know?","",""
"\Eわかってる？
んもう…気持ちよさそうな顔して。","","\EDo you understand?
Ugh...you have such a blissful expression.","",""
"\E…じゃこれからもっと気持ちよくしてあげるね…。","","\E...From now on, I'll make you feel even better...","",""
"フェラ1","","","",""
"cutin/cutin_135.png","","","",""
"\Eんぷ…ん…んっ……ふぉ？ひもちひーい？
…っぷはぁ♥","","\ENpu... N... Nn... Fwoah? Are you feeling high?
...Puhah♥","",""
"\E…どう？おにいちゃんきもちい？れろ…","","\E...How about it? Does it feel good, big brother? Lick...","",""
"\E…ん…じゃあもう少し早くするね。
出したくなったらおくち出しちゃっていいからね…。","","\E...Hmm... Well, let's make it a little faster then.
If you feel like releasing it, you can go ahead and let it out through your mouth...","",""
"フェラ2","","","",""
"\E！！…んぶっ…ん”っ……っ……んく……","","\E!!...Nbu...N""t......t......Nku......","",""
"フェラ3","","","",""
"\E……ん…っ……ん…んく……こく…こくんっ…。","","\E...Nn... Nn... Nnku... Kokuku... Kokun...","",""
"\Eひゃい…ほにいひゃん……あーー…。","","\EHyai... Honii-hyan... Ahhh...","",""
"\E…………ん……んく……ごくん。","","\E...N...Nku...Gokun.","",""
"\Eはい、あーん。
全部飲んじゃった、えへ♥","","\EYes, aahn.
I drank it all, ehe♥","",""
"\Eん、ごちそうさま。
おにいちゃん気持ちよかった？…満足できた？","","\EHmm, that was delicious.
Did you enjoy it, big brother?... Are you satisfied?","",""
"鏡フェラ","","","",""
"鏡フェラ1","","","",""
"\Eんふ…っ…れろ……っ…っぷは…。
ふふ…先っぽからしょっぱいの出てきたよ…ちゅ…♥","","\ENfu... Lero... Puh...
Hehe... Something salty came out from the tip... Chu...♥","",""
"\E…いっぱい溜めてたね？出したかった…？
いいよ…ぜんぶ飲んであげるからね。","","\E...You've been holding it in, haven't you? You wanted to let it out...? 
It's okay... I'll drink it all for you.","",""
"鏡フェラ2","","","",""
"鏡フェラ射精","","","",""
"\E…ん…こく……ごちそうさま。","","\E...Mmm...This...is...a feast.","",""
"\Eお兄ちゃん、スッキリできた？
もうおちんちん平気？","","\EDid you feel refreshed, big brother? 
Are you okay down there?","",""
"cutin/cutin_136.png","","","",""
"\E残った精子も…ちゃんと絞り吸ってあげるからね…。
はむ…ん……ちゅ…ちゅぱ……。","","\EI'll make sure to suck out all the remaining sperm properly...
Mmm...ngh...suck...suck...","",""
"\Eん…ちゅ…ちゅる…っ…。
ふふ…まだちょっと味がする♥…ちゅ…ん……ちゅ…。","","\EHmm...chu...churu...hmm...
Hehe...it still tastes a little bit...chu...hmm...chu...","",""
"\E……………","","\E……………","",""
"\Eっぷは…！
はい、これでキレイになったかな？","","\EPupu...!
Yes, I wonder if it's clean now?","",""
"\E………。","","\E.......","",""
"\E……………。","","\E…………….","",""
"\E……お兄ちゃん。","","\E...Onii-chan.","",""
"\E…ここ…まだおっきいね？
もっと…もっと出したがってるよ…？ね？","","\E...Here... It's still big, isn't it? 
You want me to show you more...? Right?","",""
"\E…だしちゃお？おちんちん苦しそうでかわいそうだよ？
あたし…飲んであげるから…ぴゅっぴゅしよ？","","\E... Shall I do it? Your little penis looks so uncomfortable and pitiful, you know? 
I'll... give it a drink... and make it go ""pyu-pyu"".","",""
"\f[16]\Eオナニー中…","","\f[16]\EMasturbating...","\E\font[3]\f[16]\-[2]Masturbating...",""
"cutin/cutin_163.png","","","",""
"鏡フェラ追撃","","","",""
"\f[16]\Eフェラチオ中…","","\f[16]\EDuring fellatio...","",""
"cutin/cutin_148.png","","","",""
"\f[16]\E絶頂中…","","\f[16]\EIn the climax...","\E\font[3]\f[16]\-[2]Climaxing...",""
"cutin/cutin_164.png","","","",""
"鏡フェラ追撃射精","","","",""
"\Eこくっ……っ…んく…ん……こくん♥","","\EKokuh... nku... n... kokun♥","",""
"\Eっぷぁ…っ…ちゅぅ…。","","\EPuh...chu...","",""
"\Eえへー…またイかせちゃった。
夜のぶんも残しておかないとだよね、ごめんね。","","\EEhe... I made you come again.
I have to leave some for the night too, sorry.","",""
"cg/event_04_1.jpg","","","",""
"\Eん！じゃあお風呂入っちゃお。
おにーちゃんの身体も洗ってあげるね。","","\EHmm! Then let's take a bath.
I'll wash your body too, big brother.","",""
"尻コキ","","","",""
"\Eえと…こ、これでいいの…？
うぅ…なんだかヘンな感じ…。","","\EUm... Is, is this okay...? 
Ugh... It feels kind of weird...","",""
"\Eお兄ちゃんの…当たって……
なんだかヘンな感じで落ち着かない…。","","\EOnii-chan's... it feels strange and unsettling... 
I can't seem to calm down for some reason...","",""
"\Eん……じゃあ動くね…。","","\EHmm... Well, then I'll move...","",""
"尻コキ1","","","",""
"\Eこれ…きもちいいの…？
なんだか恥ずかしいけど…","","\EIs this... feels good...? 
It's kind of embarrassing though...","",""
"\Eでもお兄ちゃんが気持ちよくなってくれるなら…。","","\EBut if it makes my big brother feel good...","",""
"尻コキ2","","","",""
"尻コキ3","","","",""
"\Eあっ……お兄ちゃんの…あったかい。","","\EAh... Big brother's... warm.","",""
"\Eあたしのお尻…きもちよかった…？
ちゃんとスッキリできた？おにいちゃん。","","\EDid my butt... feel good? 
Did you feel refreshed? Onii-chan.","",""
"\Eん…お掃除するね……はむ……。","","\EHmm... I'll clean up... *nom nom*","",""
"\Eあむ…ん……ちゅ……ちゅぅぅっ…♥","","\EAh... mmm... chu... chuuu... ♥","",""
"\E…………ん……ん…こくっ♥","","\E...N...N...Kokku♥","",""
"\E…ん、はい！
きれいになりました。","","\E...Hmm, yes! 
It's become clean.","",""
"立ちバック","","","",""
"cg/event_38_02.jpg","","","",""
"\Eもう濡れてるから…いいよ。
一気に奥までしても…平気だから。","","\EI'm already wet... it's fine.
Even if you go all the way in at once... I'm okay with it.","",""
"挿入する","","Insert","",""
"cg/event_38_03.jpg","","","",""
"\Eんぅっ…きつ……いいよ、動いて…。","","\ENngh... it's tight... move... it feels good.","",""
"挿入0","","","",""
"\Eもっと…っ…もっと動いて…。
いっぱい…あたしで気持ちよくなって…。","","\EMove more... m... move more.
Feel good with me... a lot...","",""
"挿入1","","","",""
"\Eあっ…あんっ……奥に…当たる…んっ…
おにいちゃん…きもちいい？んっ…","","\EAh... Ahn... It's hitting deep inside... Nn... 
Onii-chan... Does it feel good? Nn...","",""
"\Eもっと…ぶつけるみたいに…
ぱんぱんってしてもいいよ…。","","\EMore... like hitting... 
It's okay to make a banging sound...","",""
"\Eあっあっ♥…それ！…それっ気持ちいいっ♥
んっ…あっ…おにいちゃんっ！おにいちゃん！","","\EAh, ah♥... That!... It feels so good♥
Mmm... Ah... Onii-chan! Onii-chan!","",""
"中に出したい…","","I want to go inside...","",""
"再チェック","","","",""
"中だし","","","",""
"抜いて外に出す","","Take it out and bring it outside.","",""
"飲ませる","","To make someone drink","",""
"\Eやっ…まだっ…抜かないで…！","","\EDon't... not yet... don't pull out...!","",""
"cg/event_38_17.jpg","","","",""
"cutin/cutin_161.png","","","",""
"\E\f[32]\v[230]%","","\E\f[32]\v[230]%","",""
"外だし","","","",""
"\Eくっ…出るっ！","","\EUgh... I'm coming out!","",""
"挿入2","","","",""
"外だし処理","","","",""
"\E…んっ……っ…あったかい…
出てる……おにいちゃんの匂い……","","\E...Nn... It's warm... 
It's coming out... Big brother's scent...","",""
"お掃除フェラ","","","",""
"\Eん…全部出した…？…へいき？","","\EHmm... Did I use everything...?... Is it okay?","",""
"\E…お疲れさま、お兄ちゃん。
じゃあここ座って…。","","\E...Good job, big brother.
Then, sit here...","",""
"\E…キレイキレイしてあげるね。","","\E...I'll clean it up for you.","",""
"\E…ん…れろ……っ…おにいちゃんの味がする…♥","","\E...n...Lelo...tto...It tastes like oniichan...♥","",""
"\E……っぷぁ！
ん！きれいになったよお兄ちゃん！","","\E...ppa! 
Hmm! You've become so handsome, big brother!","",""
"\E……あれぇ…？
お兄ちゃんの…まだおっきいままだよ？","","\E...Huh? 
Big brother's... is it still big?","",""
"\E…まだおちんちんスッキリしてない？
お兄ちゃん…我慢はよくないんだよ？","","\E...Is your peepee still not clean?
Big brother...it's not good to hold it in, you know?","",""
"吸い付き追撃","","","",""
"吸い付き追撃射精","","","",""
"\E…ん…こくっ……こく…こくんっ…
……ちゅ…っ…ちゅぅ…こく…♥","","\E...Ngh...gulp...gulp...gulp...
...Chu...hmm...chu...gulp...♥","",""
"\Eぷぁ…っ……れろ…ちゅ…っ…♥","","\EP-please... l-lick... me... ♥","",""
"\E…っぷはあ……。
えへー…またイっちゃったね、お兄ちゃん。","","\E...ppuhaa...
Ehehe... I did it again, big brother.","",""
"\E我慢はよくないからね…
おちんちんもう大丈夫？スッキリできた？","","\EBeing patient is not good... 
Is your penis okay now? Did you feel relieved?","",""
"このまま出したい…","","I want to release it as it is...","",""
"\Eんっ…中に…出してくれるの……？","","\EHmm... Will you... release it inside...?","",""
"妹に中だししたい…","","I want to creampie my little sister...","",""
"\Eうん…いいよ…好きなところに…っ……","","\EYeah... sure... wherever you like...","",""
"妹をはらませたい…","","I want to impregnate my little sister...","",""
"\E…うん♥
…いいよっ……おにいちゃんっ…イってっ！","","\E...Yes♥
...It's okay...Onii-chan...I'm coming!","",""
"\Eんっ…だ…だめぇ……","","\ENgh... no... nooo...","",""
"\Eだめ…外に……赤ちゃん…できちゃう……","","\ENo... I can't go outside... I'm pregnant...","",""
"\Eおにいちゃん…っ…だめっ…だめだよっ…あっ…！","","\EBig brother... no... it's no good... it's not okay... ah...!","",""
"精飲","","","",""
"\Eくっ……出るっ…！口開けて…！","","\EUgh... It's coming out...! Open your mouth...!","",""
"口に出す1","","","",""
"\E…んぶっ！……っ…んーーーーっ！！","","\E...Ngh!...Huh...Uuuuuuuh!!","",""
"口に出す2","","","",""
"\E……けほっ…ん……けほっ…！","","\E...Cough...Cough...!","",""
"\Eもう…急だからびっくりしたよ…
溢れちゃったよもー…もったいない…。","","\EI... was surprised because it was sudden... 
It overflowed... what a waste...","",""
"\E…………ん……ぺろ…んく…♥","","\E...N...Lick...Nk...♥","",""
"\Eはい、あーーーーーん。","","\EYes, aaaaaahhhhhhh.","",""
"\Eまたごっくんさせてね、えへへ。","","\ELet me swallow it again, ehehe.","",""
"中だし処理","","","",""
"\f[16]\Eホールド中…","","\f[16]\EOn hold...","\E\font[3]\f[16]\-[2]Holding...",""
"cutin/cutin_123.png","","","",""
"\Eお、お兄ちゃんだめぇっ！外に…\.\^","","\EOh, oh no, big brother! Don't go outside...\.\^","",""
"\Eあ、お兄ちゃん！あっああ！！…\.\^","","\EAh, big brother! Ahh, ahh!!...\.\^","",""
"中出し1","","","",""
"\E…………","","\E…………","",""
"cutin/cutin_171.png","","","",""
"\E…お兄ちゃん…どうして……
我慢できなかったの…？","","\E...Onii-chan...why...
I couldn't hold back...?","",""
"\E…中はダメなの……したくても…気持ちよくても……。
ね？…わかって…お兄ちゃん…。","","\E...It's not allowed...even if you want to...even if it feels good...
Right?...You understand...big brother...","",""
"\Eあたしだって…中で出されるの気持ちいいけど…
お兄ちゃんに中で…イッてほしいけど……。","","","",""
"\E…赤ちゃんできちゃうから…ね？
まだ…我慢してくれる？お兄ちゃん。","","\E...Because I'm going to have a baby...right?
Will you still...be patient with me? Big brother.","",""
"\E…お兄ちゃん…どうして……我慢できなかったの…？","","\E...Big brother...why...couldn't you endure it...?","",""
"\E…あんなにダメだって言ったのに…
わかってくれないんだね…お兄ちゃん…。","","\E...Even though I told you it was no good...
You just don't understand, do you...big brother...","",""
"\Eもう少しあたしの身体のことも考えてくれたら嬉しいな…。","","\EI would be happy if you could consider my body a little more...","",""
"\E…お願い。","","\E...Please.","",""
"\Eお腹の中…精子でいっぱい……あったかい…。","","\EInside my stomach... filled with sperm... warm...","",""
"\Eそんなに妹を妊娠させたいの…？もう……","","\EDo you really want to impregnate your sister that much...? Already...","",""
"\E……いいんだけどね…。","","\E...It's fine, but...","",""
"\Eお兄ちゃんが中で出してる時ね、
中でおちんちんがびくんっびくんって跳ねるの…えへへ♥","","\EWhen my big brother is doing it inside, 
his penis jumps up and down inside... ehehe ♥","",""
"\E…お兄ちゃん…中に……出してくれたの？","","\E...Onii-chan... Did you... release it inside?","",""
"\Eお兄ちゃんの赤ちゃんできちゃうかもだよ…？いいの？","","\EIs it possible for us to have a baby, big brother...? Is that okay?","",""
"\Eあたしは…いいケド。","","\EI'm... fine though.","",""
"アナル","","","",""
"cg/event_39_02.jpg","","","",""
"\f[16]\Eアナル挿入中…","","\f[16]\EAnal insertion in progress...","\E\font[3]\f[16]\-[2]Ongoing Anal Insertion...",""
"cutin/cutin_110.png","","","",""
"■■■■C■■■■","","","",""
"cg/event_39_03.jpg","","","",""
"\Eっ！…あっ…ああっ…入って……きたぁ…♥
おにいちゃん…っ……んっ……。","","\EAh!...Ah...Aah...You're coming in...♥
Onii-chan...Ah...Nn...","",""
"cg/event_39_04.jpg","","","",""
"\Eはぁっ…はぁっ……ん……
お兄ちゃんの……お尻…いっぱい……。","","\EHaa... haa... Nn... 
Big brother's... butt... is full...","",""
"\Eおにいちゃん…いいよ……っ…うごいて…♥
お尻で…っ…きもちよくなって……。","","\EOnii-chan... it's okay... move... ♥
With your butt... feel good...","",""
"アナル5","","","",""
"\Eあっ…あっ！…おしりっ…すご♥……あぁっ！
めくれちゃうっ♥おしっ……おしり…めくれちゃうっ♥","","\EAh... Ah!... Butt... amazing♥... Ahh!
It's going to flip♥ Butt... butt... it's going to flip♥","",""
"\Eおにいちゃ…っ……中…中にだしてね…っ…♥
んっ…熱いの…中にかけて…ほしいのっ！","","\EOnii-chan... please... release it inside... ♥
Mmm... I want you to pour it inside... it's hot!","",""
"\Eあんっ！それっ♥あっあっ…きもちいぃぃ…っ！
お尻っ！おしり気持ちいい…っ♥…あっ…あ！ああっ！","","\EAh! That feels so good...! 
My butt! It feels so good...! Ah... Ah! Ahh!","",""
"アナル6","","","",""
"\Eあぅっ…熱！……あっ…あっ…ぁ……ぁ………","","\EOuch... it's hot!... Ah... ah... ah... ah...","",""
"アナル7","","","",""
"\Eあぅ……ぁ……お…おにー…ちゃん……。
きもち……よかったぁ……♥","","\EAh... ah... Onii-chan...
That felt... good... ♥","",""
"\Eうぅぅー……おしりえっち…覚えちゃった…。","","\EUuuu... I... learned... about... naughty... bottoms...","",""
"\Eぜんぶお兄ちゃんのせいだ…。
実の妹をこんなえっちな身体にして……。","","\EIt's all because of my big brother...
Turning his own little sister into such a lewd body...","",""
"\Eせーかつにししょーがでるんだよ…！
すぐえっちな気持ちになっちゃうし…むーーーっ！","","\EShisho will appear in the school life...!
I immediately start feeling naughty... Mooooo!","",""
"\Eそんなお兄ちゃんなんかもう……","","\EThat kind of big brother, I've had enough...","",""
"cg/event_32_01.jpg","","","",""
"\Eずっと一生そばにいてもらうんだからね！","","\EI want you to stay by my side forever!","",""
"\Eいっとくけど本気だからね！","","\EJust so you know, I'm serious!","",""
"■■■■B■■■■","","■■■■B■■■■","",""
"\Eっ！……っん…ぅ…入って……
おしり…くるしっ……ひろがっ…ちゃうっ！","","\ET-...Tsu...Ugh...It's going in...
My butt...It hurts...It's spreading...I can't take it anymore!","",""
"\Eおにいちゃん…っ……おしっ…お尻ぃ…！
入って…くるっ…よっ……んぅっ…キツ……","","\EOnii-chan... ah... my butt...! 
It's coming in... ah... tight...","",""
"\E…………はぁっ…はぁっ…。","","\E...Haa...Haa...","",""
"\Eはぁ…はぁっ……おにいちゃん…。
ゆっくりなら…うごいて……いいよ…。","","\EHaa... haa... Onii-chan...
If you move... slowly... it's okay...","",""
"アナル2","","","",""
"\Eう…おし…り……っ…あっ……あぁっ……っ…！
おにいちゃんので…お尻……いっぱい……！","","\EUgh... my... butt... ah... aah...! 
Filled with onii-chan's... butt...!","",""
"\Eくるし……お兄ちゃ…はやく……イッて……！
うっ……っ……あっ………はぁっ…はぁっ…。","","\EIt's painful... Onii-chan... hurry... cum...! 
Ugh... ah... haah... haah...","",""
"アナル3","","","",""
"\Eひぎっ……熱っ！
…あっ……あっ！……出て…る…。","","\EHigi... It's hot! 
...Ah... Ah!... It's coming out...","",""
"アナル4","","","",""
"\Eはぁっ…はぁっ…ぁ…ぅ……。
お…終わった…？","","\EHaa... haa... ah... ugh...
Oh... is it over...?","",""
"\Eうぅぅ………お尻いたい……。
…まだお兄ちゃんのが入ってる気がする…。","","\EUgh... I want my butt... 
...I still feel like my brother's is inside me...","",""
"\Eあっ…やだ…出てきちゃった……。
だめっ…恥ずかしい…っ…。","","\EAh... Oh no... It came out...
No... It's embarrassing...","",""
"\Eうーーっ……お尻…指はいいけど…
おちんちん入れるのは痛いからきらい…。","","\EUgh... My butt... It's okay with fingers... 
But I hate it when the penis goes in because it hurts...","",""
"■■■■A■■■■","","","",""
"\Eっぅ！……っ……きつ…い……ぃ……っ…
おにいちゃん…お尻…ぃ……壊れちゃ…っ…うっ！","","\EUgh!... It's... so... hard... 
Big brother... my butt... it's... breaking... uh!","",""
"\Eおに…ちゃん…っ……くるし…っ…！
…おしり……裂けちゃうっ……っ！","","\EOni...chan... it hurts...! 
...My butt... it's tearing...!","",""
"アナル1","","","",""
"\E痛っ…だめ…おにいちゃ……いっ…たいっ！
無理っ！むりぃ…抜いてぇ……っ！","","\EOuch... no... big brother... it hurts...! 
I can't... I can't... pull it out...!","",""
"\Eおにいちゃん…やっぱりおちんちんは無理だよ…。
うぅぅ…切れてないかな…。","","\EBig brother... I guess the penis is still impossible...
Uuu... I hope it's not broken...","",""
"プレイ内容","","","",""
"尻こき","","","",""
"文字1","","","",""
"乱数","","","",""
"初回中出し","","","",""
"お尻弄り","","","",""
"中だしフラグ","","","",""
"開始時寝相","","","",""
"開始時ポーズ","","","",""
"キー押し状態","","","",""
