"Original Text","Initial","Machine translation","Better translation","Best translation"
"\E……おちんちん…固いままだね…。
ごめんね、お兄ちゃんだって気持ちよくなりたいよね？","","\E...Your penis...it's still hard, isn't it? 
I'm sorry, big brother. You want to feel good too, right?","",""
"\Eお兄ちゃんの白いの…出してあげるね。","","\EI'll give you my brother's white one.","",""
"hscene/h_s08_ef_syasei01.png","","","",""
"\Eえへへ、おにいちゃんも…イっちゃったね♥","","\EEhehe, oniichan...you came too♥","",""
"\E…もう寝ないとなのに…
えっちしちゃってごめんね。","","\E...I should go to sleep already...
Sorry for being naughty.","",""
"\E…じゃあそろそろ寝よっか。
おやすみなさい、お兄ちゃん。","","\E...Well, it's about time to go to bed.
Goodnight, big brother.","",""
"cutin/cutin_177.png","","","",""
"cutin/cutin_178.png","","","",""
"\Eお兄ちゃんごめんね…
あたしもう我慢できないの…。","","\EI'm sorry, big brother...
I can't take it anymore...","",""
"\Eだから…
お兄ちゃんのおちんちん…入れるね…。","","\ESo... 
I'm going to put in your penis, big brother...","",""
"\Eん…。","","\EHmm...","",""
"cutin/cutin_179.png","","","",""
"cutin/cutin_180.png","","","",""
"\Eほら…見て…お兄ちゃんのが…
あたしの…おまんこの中に挿入っちゃうよ…？","","\ELook...see...isn't it...my brother's...
going to insert it...inside my...vagina...?","",""
"\Eん…っ……ぁっ……","","\EHmm... Ahh...","",""
"cutin/cutin_181.png","","","",""
"cutin/cutin_182.png","","","",""
"\E…………っ…！","","\E...t...!","",""
"\f[16]\E挿入中…","","\f[16]\EInserting...","\E\font[3]\f[16]\-[2]Ongoing Insertion...",""
"\Eえへ…挿入ちゃった…♥","","\EEhehe... I inserted it... ♥","",""
"\Eえへへ…妹に犯されちゃったね？","","\EEhehe... Did you get violated by your little sister?","",""
"\E…どうかな？おにいちゃん。
とろとろの妹のおまんこ…きもちいい？","","\E...What do you think, big brother?
Is it nice to have a little sister with a soft and squishy...you know?","",""
"\Eでも…
お兄ちゃんのおちんちんが気持ちよすぎるのが悪いんだよ…？","","\EBut... 
Is it bad that your big brother's peepee feels too good...?","",""
"\E何も知らない妹に…
えっちなこと教えたおちんちんのせいなんだからね？","","\EIt's all because of the penis that taught my innocent sister... 
naughty things, you know?","",""
"\Eこんなえっちなおまんこにした責任とって…
おちんちんで気持ちよくしてね…♥","","\ETake responsibility for making this naughty pussy... 
Feel good with your penis... ♥","",""
"\Eん…っ……あん……すき…お兄ちゃん…
はぁっ……ん……ん…っ…","","\EHmm... Ahh... I love you... Onii-chan...
Haa... Hmm... Hmm...","",""
"\Eあんっ…すご…奥に…っ…！
きもちぃっ…深いのいいよぉ…っ…","","\EAh...amazing...deep inside...! 
Feels so good...I love it deep...","",""
"\Eあっ…これっ！すきぃっ…！深いの…好きぃ♥
…おちんちんっ奥っごりごりするの…きもちいぃっ！","","\EAh... this! I love it...! It's deep... I love it♥
... It's rubbing against the back of my throat... feels so good!","",""
"\Eあっダメッ…いくっ…っ…！
おにいちゃんっあたしイっちゃう…あっあっイクっ！","","\ENo... I'm going...! 
Big brother, I'm going to... Ah... Ah... I'm coming!","",""
"\E…ィ…ク……っっっっ！！！
あっ…あっ！…ああぁっ……んっ！","","\E...I...I...I...I...I...!!!
Ah...ah!...Ah...ahh...n!","",""
"妹エピクリア中出し　未クリア外だし","","","",""
"\Eはぁっ…はぁっ……
ん……お兄ちゃん……イッちゃった…。","","\EHaa... haa...
Hmm... Onii-chan... I came...","",""
"\E……先にイッちゃってごめんね…。
お兄ちゃんも気持ちよくなりたいよね？","","\E... I'm sorry for going ahead... 
Big brother, you want to feel good too, right?","",""
"\Eん…いま気持ちよくしてあげるからね…。","","\EHmm... I'll make you feel good right now...","",""
"\Eえへへ、白いの出た。
…気持ちよかった？","","\EEhehe, a white one appeared.
...Did it feel good?","",""
"\E…寝る時間なのにごめんね…。
あたしね、えっち…したかったの…。","","\E...I'm sorry for interrupting your sleeping time...
You know, I wanted to...do something naughty...","",""
"\E……あたしだけ先にイッちゃってごめんね…。
お兄ちゃんも気持ちよくなりたいよね？","","\E...I'm sorry for coming first...
Big brother, you want to feel good too, right?","",""
"\Eん…いま気持ちよくしてあげるからね…♥","","\EHmm... I'll make you feel good right now... ♥","",""
"\Eふふ…お兄ちゃんのがあたしの中で膨らんで…
固くなってるのがわかるよ。","","\EHehe... Big brother's is swelling inside me... 
I can feel it getting hard.","",""
"\Eいいよ…このまま…っ……中で…ね？
お兄ちゃんの…ちょうだいっ…ん……","","\EIt's okay... like this... inside... okay?
Onii-chan... please... give it to me... mmm...","",""
"\Eん…出してっ！出してっ…♥
お兄ちゃんの白いのっ！いっぱいあたしの中に出してっ♥","","\EHmm... Let it out! Let it out... ♥
Big brother's white one! Fill me up with it ♥","",""
"cutin/cutin_119.png","","","",""
"\Eあっ…ぁ…でてる……お兄ちゃんの……びゅーっって…
うれしいっ…うれしいよぉ…♥","","\EAh... Ah... It's coming out... Big brother's... zooming... 
I'm happy... I'm so happy... ♥","",""
"\Eんっ…あたしもっ……またっ……！
……っ………ぃ…くっ…ぅ……♥","","\EHmm... I... again...! 
...h...uh...♥","",""
"hscene/h_s08_ef_syasei02.png","","","",""
"\Eえへ、またイっちゃった…♥
だって中でびゅーってなるのが気持ちいいんだもん…。","","\EEhe, I did it again...♥
But it feels so good to go ""byuu"" inside...","",""
"\E…お兄ちゃんの…ちっちゃくならないね？","","\E...Big brother...you haven't grown at all, have you?","",""
"\Eどうしてかなぁ…満足できなかった？","","\EWhy... couldn't I be satisfied?","",""
"\Eそれとも…","","\EOr...","",""
"\E一回じゃ満足できなくて…
何度も妹の中にびゅっ…びゅーってしたいの？","","\EI can't be satisfied with just one time... 
I want to do it inside my sister over and over again... with a ""byu"" sound?","",""
"\Eほら、お兄ちゃん。
おまんこでキスしてあげる…ちゅっ♥","","\ELook, big brother.
I'll give you a kiss with my pussy... mwa♥","",""
"\Eあは♥…お兄ちゃん…挿入っちゃうよ？
また妹に食べられちゃうね…。","","\EAhaha... Onii-chan... Are you going to insert it? 
I'm going to be eaten by my little sister again...","",""
"\Eほら…挿入っていくよ…
ふふ、お兄ちゃん気持ちよさそう…♥","","\ELook... I'm inserting it...
Hehe, big brother looks so pleasured...♥","",""
"\Eおまんこの入ぐちでゆーっくりしごいてあげるね♥
…出たり入ったり…ね、ちゃんと見える？","","\EI'll slowly stroke you at the entrance of your vagina ♥
...going in and out... Can you see it clearly?","",""
"\Eあ、いま子宮にもちゅっってしたね♥
わかる？おちんちんの先に当たってるのが妹の子宮だよ♥","","\EAh, I just kissed your womb ♥
Do you understand? It's hitting the tip of your penis, it's my sister's womb ♥","",""
"\E挨拶できてえらいね…お兄ちゃん♥
じゃ、ぱんぱんってしてあげるね…。","","\EYou did a great job greeting... big brother♥
Well then, I'll give you a pat on the back...","",""
"\Eお兄ちゃんの溜まった精子…
妹の中に全部だそうね…♥","","\EMy brother's built-up semen...
It seems like it's all going inside me, his little sister...♥","",""
"\Eおまんこの中、精子でたぷたぷにして…
子宮が溺れちゃうくらい…いっぱい射精しちゃお♥","","\EInside the vagina, make it all squishy with sperm...
So much that the uterus drowns... Let's ejaculate a lot ♥","",""
"\E▼","","","",""
"\Eはぁ…っ…ん……きもちいいぃっ…
お兄ちゃん…腰止まんないよぉ…おにいちゃぁん♥","","\EHaa... n... feels so good...
Onii-chan... don't stop moving your hips... Onii-chan♥","",""
"\Eこんなのっ…覚えさせて…っ…お兄ちゃんのせいだから…っ
あ…あっ…きもちいっ……ちんぽっ…きもちいいっ！！","","\EI... I have to remember this... It's all because of you, big brother... 
Ah... Ahh... It feels good... Penis... It feels so good!!","",""
"\Eだめっ…もうっ…腰っ…とまんなっ！
ぱんぱんってするの…きもちぃっ…あっ…あ！…だめっ！","","\ENo... I can't... my waist... can't stop...!
It's pounding... feels good... ah... ah!... no...!","",""
"\Eあっあっ…お兄ちゃんっ…お兄ちゃんっ！
好き…お兄ちゃん…だして！中に…っおにいちゃんっ！","","\EAh... Onii-chan... Onii-chan! 
I love you... Onii-chan... Let it out! Inside... Onii-chan!","",""
"\Eお兄ちゃん…出してっ！中にっ…お願いっ…あ、あっ…
あ、だめっ…イクッ……イくよっ！イクッイクッ！！","","\EBig brother... Let it out! Inside... please... ah, ah...
Ah, no... I'm coming... I'm coming! I'm coming, I'm coming!!","",""
"\E…ぁ……はぁぁぁぁ……っ…♥
中出し…気持ち…いいぃ…っ……ぁ……♥","","\E...Ah...hahahaha...t...♥
Creampie...feels...so good...ah...♥","",""
"\E…えへ、いっぱい出してくれてありがと♥
ごめんね、えっち…したかったの…。","","\E...Ehe, thank you for giving me so much ♥
I'm sorry, I wanted to be intimate...","",""
"\E…そろそろ寝よっか…またえっちしようね…♥
おやすみ、お兄ちゃん。","","\E...I guess it's time to go to sleep... Let's have some fun again... ♥
Goodnight, big brother.","",""
"スパイダ終了","","","",""
"終了","","","",""
"\Eお兄ちゃんが隣にいるのに…
オナニーだけじゃ我慢できなくて…ごめんね…。","","\EEven though my brother is right next to me... 
I can't resist the urge to masturbate... I'm sorry...","",""
"乱数","","","",""
"素股0騎乗1","","","",""
