"Original Text","Initial","Machine translation","Better translation","Best translation"
"\Eおめでとうございます！カナちゃん！","","\ECongratulations! Kana-chan!","",""
"\Eユイちゃんありがとうー！
お兄ちゃんもありがとう！","","\EThank you, Yui-chan!
Thank you too, big brother!","",""
"\Eみんなでカナの特訓に付き合った！","","\EI joined in Kanade's special training with everyone!","",""
"\Eカナのつよさが上がった！
カナの好感度が上がった！","","\EKana's strength has increased!
Kana's likability has increased!","",""
"\Eユイのつよさが上がった！","","\EYui's strength has increased!","",""
"SE/decision4.mp3","","","",""
"\Eカナが\c[1]ファストスラッシュ\c[0]を習得した！","","\EKana learned \c[1]Fast Slash \c[0]!","",""
"\Eスキル\c[1]連携攻撃\c[0]のヒントを得た！","","\EObtained hints for\c[1]skill\c[0]combo attacks!","",""
"\Eごめん、だめだったね…。","","\EI'm sorry, it didn't work out...","",""
"\E諦めないでまた挑戦しましょう…。
か、カナちゃんならきっとできます！","","\EDon't give up and let's try again...
I-I'm sure Kana-chan can do it!","",""
"\Eうん。
ありがとう。","","\EYes.
Thank you.","",""
"\E今回は新技をモノにできなかった…。","","\EThis time, I couldn't master any new techniques...","",""
"5　つまみぐい","","","",""
"SE/Hungry02-1.mp3","","","",""
"\Eうーん、お腹が空いたぞ…。
夕食にはまだ時間があるし…。","","\EHmm, I'm getting hungry...
But it's still a while until dinner.","",""
"SE/stupid7.mp3","","","",""
"\Eん…なにかすごくいい匂いがする…。","","\EHmm... There's a really nice smell...","",""
"cg/bg_07_guild_a.jpg","","","",""
"Picture/food_04.png","","","",""
"SE/cork-plug1.mp3","","","",""
"BattleEffect/pipo-btleffect059.png","","","",""
"\Eこ、これは…！","\EWha-what is this...!","\EWha-what is this...!","",""
"つまみぐいしちゃう","I can't resist snacking.","I can't resist snacking.","",""
"我慢する","Be patient.","Be patient.","",""
"\Eユカリさんもいないし今なら…！","\EYukari-san is not here, so now...!","\EYukari-san is not here, so now...!","",""
"\E………パクっ。","\E...Nom nom.","\E...Nom nom.","",""
"\E\f[72]う…うまぁい！！！","\E\f[72]U... It's delicious!!!","\E\f[72]U... It's delicious!!!","",""
"\E美味しいシチューをつまみ食いした。","\EI sneakily tasted the delicious stew.","\EI sneakily tasted the delicious stew.","",""
"\Eスキル\c[1]隠密行動\c[0]を習得した！","\ELearned \c[1]Stealth Action \c[0]skill!","\ELearned \c[1]Stealth Action \c[0]skill!","",""
"ユカリ","","","",""
"\Eふうん…何をやっているのかなー？","","\EHmm... I wonder what they're doing?","",""
"\Eやー、盗み食いとはよくないねー。
ねえお兄ちゃん？","","\EStealing food is not good, you know.
Hey, big brother?","",""
"　はい…　","","　Yes...","",""
"\E罰としてギルドハウスの掃除とあとは…
そうね、訓練器具のお手入れもお願いしようかしら。","","\EAs a punishment, cleaning the guild house and...
Yes, let's also ask for the maintenance of the training equipment.","",""
"\Eギルドハウスの掃除をやらされた…。","","\EI was forced to clean the guild house...","",""
"SE/button24.mp3","","","",""
"\Eあら、お兄ちゃんちょうどよかった。","","\EOh, perfect timing, big brother.","",""
"\Eシチューたくさん作ったから帰りに持っていってね。","","\EI made a lot of stew, so please take some with you when you go home.","",""
"　え、いいんですか？　","","　Eh, is it okay?","",""
"\Eいいわよ、妹さんと2人だけだと何かと大変でしょ。","","\EIt's fine, it must be tough for you and your little sister to handle everything just the two of you.","",""
"\Eギルドマスターからシチューの差し入れを頂いた！","","\EI received a stew from the guild master!","",""
"\E（…つまみ食いしなくてよかった。）","","\E(...I'm glad I didn't take a bite.)","",""
"6　妹と一緒に帰宅","","","",""
"妹","","","",""
"\Eあ、お兄ちゃん！","","\EAh, big brother!","",""
"\Eむ？","","\EHuh?","",""
"\Eこっちに来る用事があったからちょっと寄ってみたんだよー。
今日はまだ掛かりそう？","","\EI had something to do here, so I stopped by for a bit.
Does it still seem like it will take a while today?","",""
"\Eこれから帰るところだったかな。","","\EI think I was just about to go home.","",""
"\Eじゃあ一緒に帰ろうー。","","\ELet's go home together then.","",""
"\E今日は妹と一緒に帰路についた。","","\EToday, I headed home with my younger sister.","",""
"SE/se_positive01.mp3","","","",""
"ユイ訓練","","","",""
"7　ユイとトレーニング","","","",""
"1.4.0/v144_cg5_3.jpg","","","",""
"\Eタッタッタ…","","\ETattattaa...","",""
"\Eタッタッタッタ…","","\ETattattatta...","",""
"\Eはぁはぁ…ふぅふぅ…","","\EHaa haa... fuu fuu...","",""
"\Eあ、お兄ちゃん…ふぅふぅ…","","\EAh, big brother...huff, huff...","",""
"　ええと…走り込み？　","","　Um... practice running?","",""
"\Eす、少しでも…体力…はぁはぁ…
つけて…おこうと…はぁはぁ…思って…","","\EJust... a little... stamina... *panting* 
Let's... try to... *panting* build it up...","",""
"　ユイは別にそんな鍛えなくても…　","","　Yui doesn't really need to train...","",""
"\Eい、今はいいですけどいつか遠出する時がきたときに
みんなに迷惑かけたくないですし…。","","\EWell, it's fine for now, but when the time comes for a long trip, 
I don't want to inconvenience everyone...","",""
"\Eわたし、ただでさえ体力ないですから…。","","\EI already have low physical strength, so...","",""
"付き合うよ","","I'll go out with you.","",""
"頑張って","","Do your best.","",""
"\E！
あ、ありがとう…ございます。","","\E! 
Ah, thank you... very much.","",""
"\Eユイの体力つくりに付き合った。","","\EI helped Yui build her stamina.","",""
"\Eはいっ！がんばります…！","","\EYes! I'll do my best...!","",""
"8　ユイ特訓2","","","",""
"\Eはぁはぁ…あ、お兄ちゃん。","","\EHaa haa... Ah, big brother.","",""
"\E今日もユイの体力つくりに付き合うのか？","","\EAre you going to help Yui with her physical training again today?","",""
"付き合う","","To date","",""
"頑張ってね","","Do your best.","",""
"\Eあ、ありがとうございます。","","\EAh, thank you very much.","",""
"9　ユイ特訓3","","","",""
"cg/bg_04_farm_a.jpg","","","",""
"\Eユイちゃん、そっちいったよ！","","\EYui-chan, went that way!","",""
"\Eえ？きゃっ…！","","\EHuh? Kyaa...!","",""
"\Eごめんなさい、足を引っ張ってしまいました…。","","\EI'm sorry, I ended up dragging you down...","",""
"　怪我はなかったか？　","","　Did you get hurt?","",""
"\Eはい…あたし、もっと体力をつけないとダメですね…。
肝心なときに足が止まっちゃって…。","","\EYes... I need to build up more stamina...
My legs stopped at a crucial moment...","",""
"\Eユイちゃんはメディックだし無理しなくていいよー。
突破されたのはあたしたちが悪いんだし…ごめんね。","","\EYui-chan is a medic, so you don't have to push yourself too hard.
It's our fault for being broken through... I'm sorry.","",""
"\Eでも…。","","\EBut...","",""
"\E（ユイは体力の無さを気にしてるみたいだ…
うーん、なんとかならないかな…？）","","\EYui seems to be concerned about her lack of physical strength... 
Hmm, I wonder if there's any way to do something about it...?","",""
"10　ユイ特訓4","","","",""
"\E（ユイは体力の無さを気にしてるようだ…
うーん、正直いえば体を鍛えるよりもっと…）","","\E (Yui seems to be concerned about her lack of physical strength... 
 Hmm, to be honest, more than just training her body...)","",""
"1.4.0/v144_cg5_4.jpg","","","",""
"SE/pokan.mp3","","","",""
"\Eきゃっ！","","\EKyaa!","",""
"1.4.0/v144_cg5_5.jpg","","","",""
"SE/down1.mp3","","","",""
"　だ、大丈夫！？　","","　Are you, are you okay!?","",""
"1.4.0/v144_cg6_2.jpg","","","",""
"\Eは、はい…平気です…少しつまづいただけです。
…痛っ。","","\EYes... I'm fine... I just stumbled a bit.
...Ouch.","",""
"\Eこれは…ちょっと捻ったみたいだな。","","\EThis... seems a bit twisted.","",""
"\E…ほら、掴まって…診療所までおぶって行くよ。","","\E...Here, hold on...I'll carry you to the clinic.","",""
"\E…すみません…。","","\E...I'm sorry...","",""
"\E（うーん、背中にユイの感触…）","","\E (Hmm, the sensation of Yui on my back...)","",""
"\E（ってまてよ…おんぶ…運ぶ…疲れない…）","","\E (Wait a minute... piggyback... carry... not tired...)","",""
"　これだ！！！　","","　This is it!!!","",""
"\Eこれだ！！","","\EThis is it!!","",""
"\Eきゃっ！？
な、なんです…急に…？","","\EKyaa!? 
W-What is it... all of a sudden...?","",""
"\Eいや、これだよ。
体力がないならオレがもっと体力を付ければいいんだ。","","\ENo, this is it.
If you don't have enough stamina, then I should work on increasing my stamina more.","",""
"\Eえ、え、でもなんで…？","","\EEh, eh, but why...?","",""
"\Eこうしてオレがおぶってたら疲れないだろ？
ユイはユイにしかできないことを頑張ればいいと思うんだ。","","\EIf I carry you like this, you won't get tired, right?
I think Yui should do her best at things that only Yui can do.","",""
"\Eわたしにしか、できない…？","","\EIs it something only I can do...?","",""
"\Eオレは戦うことはできても癒やすことはできないし…。
傷ついた身体を癒やしたり、元気づけてくれたり。","","\EI can fight, but I can't heal...
Healing my wounded body, giving me strength.","",""
"\Eそういう役割を活かしていった方がきっといいと思う。","","\EI think it would be better to make use of such a role.","",""
"\E私の役割…癒やし…","","\EMy role... Healing...","",""
"\Eそう、そうですよね…わかりました。
…わたし、何をすればいいのかわかった気がします。","","\EYes, that's right... I understand.
...I feel like I know what I should do.","",""
"\Eわたし無い物ねだりしてたんですね…。
お兄ちゃん、ありがとうございます。","","\EI was being greedy, wanting something I didn't have...
Thank you, big brother.","",""
"\Eユイの特訓に付き合った。","","\EI accompanied Yui in her special training.","",""
"\Eユイのつよさが上がった！
ユイの好感度が上がった！","","\EYui's strength has increased!
Yui's favorability has increased!","",""
"\Eユイがスキル\c[1]おうえん\c[0]を習得した！","","\EYui has acquired\c[1]the skill\c[0]""Support""!","",""
"\Eスキル\c[1]リーダーシップ\c[0]のヒントを得た！","","\EGot some tips for \c[1]leadership \c[0]!","",""
"11　器具の手入れ","","","",""
"\Eふぅ…今日も疲れたな…。","","\EPhew... I'm tired again today...","",""
"\Eあいたっ！
…ったくなんでこんなところに木剣が…。","","\EOuch! 
...Why is there a wooden sword in a place like this...?","",""
"\Eうーん、よく見るとギルドハウスもだいぶ散らかってるな…","","\EHmm, now that I look closely, the guild house is quite messy...","",""
"片付けする","","Clean up.","",""
"無視する","","Ignore","",""
"\Eよし…やるか…","","\EAlright... Let's do this...","",""
"\Eふぅ…だいぶ片付いたな。","","\EPhew... It's finally starting to come together.","",""
"\Eお、感心感心。","","\EOh, impressive, impressive.","",""
"\E勤勉なお兄ちゃんにはご褒美にいいものあげよう。","","\EI'll give you something nice as a reward for being a diligent big brother.","",""
"\Eギルドマスターからお菓子を貰った。","","\EI received some sweets from the guild master.","",""
"\Eギルドハウスの片付けをした。","","\EI cleaned up the guild house.","",""
"\Eでも面倒だし…まあ別にいっか。","","\EBut it's troublesome... well, it doesn't really matter.","",""
"12　着替えに遭遇","","","",""
"cg/bg_02_house_a.jpg","","","",""
"\Eふぅ…今日も疲れたな。","","\EPhew... I'm tired again today.","",""
"SE/door-close2.mp3","","","",""
"\Eただいまー…っと。","","\EI'm back...","",""
"cg/bg_01_home_a.jpg","","","",""
"\Eきゃっ…お、お兄ちゃん！？","","\EKyaa... B-Brother!?","",""
"\E……。","","\E... .","",""
"\E…………。","","\E………….","",""
"\E…んもー、お兄ちゃんのえっち。","","\E...Ugh, big brother's lewdness.","",""
"\E…なんでじっと見てるのよ…お兄ちゃんのすけべ！","","\E...Why are you just staring like that...you pervert, big brother!","",""
"SE/[Action]DoorClose_Komori.ogg","","","",""
"\E妹の着替えに遭遇してしまった…。","","\EI accidentally stumbled upon my sister changing clothes...","",""
"13　小銭を拾う","","","",""
"cg/bg_09_town_a.jpg","","","",""
"\E…ん？んん？","","\E...Hm? Hmmm?","",""
"\E小銭を拾った！ラッキー","","\EI found some change! How lucky!","",""
"14　カスミとの出会い→メインイベントに変更","","","",""
"居残り","","","",""
"15　居残り訓練","","","",""
"\Eうーん、今日は何となくもう少し訓練していこうかな…？","","\EHmm, maybe I should train a little more today...?","",""
"する","","Do.","",""
"しない","","Do not.","",""
"\Eどのへんを重点的に鍛えようか…？","","\EWhich area should I focus on training...?","",""
"　体 力　","","　Physical strength","",""
"　攻 撃　","","　Attack","",""
"　技 術　","","　Technology","",""
"　防 御　","","　Defense","",""
"　根 性　","","　Nature","",""
"　賢 さ　","","　Intelligence","",""
"\Eよし！もう一汗ながしていくか！","","\EAlright! Let's break a sweat and keep going!","",""
"\E……うっ！","","\E...Ugh!","",""
"\E足を捻ってしまった…。","","\EI twisted my foot...","",""
"\E居残りして訓練に励んだ！","","\EI stayed behind and worked hard on training!","",""
"\Eよし！もうちょっと頑張ってみるか！","","\EAlright! Let's give it a little more effort!","",""
"\Eいや、オーバーワークは良くないな…","","\ENo, overworking is not good...","",""
"16　雨に打たれて","","","",""
"SE/rain_loop.ogg","","","",""
"cg/bg_25_road_a.jpg","","","",""
"\Eくそ…急な雨でずぶ濡れだ…！","","\EDamn... I'm completely soaked from the sudden rain...!","",""
"cg/bg_15_bus_b.jpg","","","",""
"\Eわっ…きゃっ！","","\EWhoa... Eek!","",""
"\Eんもう、お兄ちゃんがそこにいたら着替えにくいよ…。","","\EIt's difficult to change clothes if my brother is there...","",""
"\Eお…","","\EOh...","",""
"\E…お？","","\E...Huh?","",""
"\Eお兄ちゃんのえっち！早くでてってよもうっ！","","\EBig brother's naughty! Hurry up and get out already!","",""
"\Eううむ、妹のシャワーシーンに遭遇してしまった…。","","\EHmm, I accidentally stumbled upon my sister's shower scene...","",""
"\Eマスター…あれ、いない？","","\EMaster... Huh, they're not here?","",""
"\Eまぁいいや、シャワー借りまーす。","","\EWell, whatever. I'll borrow the shower.","",""
"雨に打たれて再判定","","","",""
"カスミ","","","",""
"SE/se_ofuro2.mp3","","","",""
"\E…あれっ、誰か入って…。","","\E...Huh, someone's coming in...","",""
"cg/event70_01.jpg","","","",""
"\E……あっ。","","\E...Ah.","",""
"\Eか、カスミちゃんがシャワーを浴びているぞ…。","","\EKa, Kasumi-chan is taking a shower...","",""
"cg/event70_02.jpg","","","",""
"\E…バレる前に退散しとくか…。","","\E...I better retreat before I get exposed...","",""
"\E…ふぅ。","","\E...Phew.","",""
"\Eあ、同志お兄ちゃん。
おかえりなさ…あぅ、ずぶ濡れ…。","","\EAh, comrade big brother.
Welcome back... Ah, you're soaking wet...","",""
"\Eぬ、濡れたままだと風邪を引いちゃうので…。
同志もシャワーを…その、暖まります。","","\EIf you stay wet, you'll catch a cold...
Comrades, take a shower... it'll warm you up.","",""
"\Eお、おう。
そ、そうさせてもらおうかな…ははは。","","\EOh, okay.
Y-yeah, I'll let you do that...hahaha.","",""
"\Eカスミちゃんのシャワーシーンに遭遇してしまったぞ…。","","\EI accidentally stumbled upon Kasumi-chan's shower scene...","",""
"cg/event68_01.jpg","","","",""
"\Eむ、カナがシャワーを浴びているぞ…。","","\EHmm, Kana is taking a shower...","",""
"cg/event68_02.jpg","","","",""
"\E…あ、濡れねずみだ。","","\E...Ah, it's a wet rat.","",""
"\E誰が濡れねずみだ誰が…
…ふぇ…ふぇっ…へっぶしっ！！！","","\EWho is the wet rat...
...fe...feh...hebushi!!!","",""
"\Eお兄ちゃんもシャワー浴びてきなよー。
風邪引くよ。","","\EBrother, you should take a shower too.
You'll catch a cold.","",""
"\Eお、おう。
そうさせてもらおうかな…。","","\EOh, okay.
I'll let you do that...","",""
"\Eカナのシャワーシーンに遭遇してしまったぞ…。","","\EI've encountered Kana's shower scene...","",""
"cg/event69_01.jpg","","","",""
"\E…ユイがシャワーを浴びているぞ…。","","\E...Yui is taking a shower...","",""
"cg/event69_02.jpg","","","",""
"\Eあ、お兄ちゃん…帰ってたんですね。
わっずぶ濡れ…ちょっと待っててくださいね。","","\EAh, big brother... You're back, huh?
You're all soaked... Please wait a moment.","",""
"\Eはい、とりあえずこれで頭拭いて…
あ、上着は脱いでそこに置いてくださいね。","","\EYes, for now, please wipe your head with this...
Ah, please take off your jacket and place it there.","",""
"\Eだめです、そのままだと風邪を引いちゃいます。
ほら、お兄ちゃんもシャワー浴びてきてください。","","\ENo, it's not good. If you stay like that, you'll catch a cold.
Look, big brother, please take a shower too.","",""
"\E上着はこっちで乾かしておきますね。","","\EI'll dry your clothes over here, okay?","",""
"\Eお、おう…ありがとう。","","\EOh, th-thank you.","",""
"\Eユイのシャワーシーンに遭遇してしまったぞ…。","","\EI accidentally stumbled upon Yui's shower scene...","",""
"cg/event71_01.jpg","","","",""
"\Eユ、ユカリさんがシャワーを浴びているぞ…。","","\EY-Yukari-san is taking a shower...","",""
"cg/event71_02.jpg","","","",""
"\E…バ、バレる前に退散しとくか…。","","\E...I better retreat before I get caught...","",""
"\Eあら、お兄ちゃんおかえりなさい。","","\EOh, welcome back, big brother.","",""
"\E…報告より先にシャワーを浴びたほうが良さそうね。","","\E...It seems better to take a shower before the report.","",""
"\Eすんません。","","\ESorry.","",""
"\Eいいからいいから、後でタオル持っていくわね。","","\EAlright, alright, I'll bring a towel later.","",""
"\Eはい。","","\EYes.","",""
"\Eユカリさんのシャワーシーンに遭遇してしまったぞ…。","","\EI accidentally stumbled upon Yukari's shower scene...","",""
"財布を拾った","","","",""
"\Eむ？これは…","","\EHuh? What's this...","",""
"\E財布が落ちている。","","\EThe wallet is dropped.","",""
"\E持った感じけっこうずっしりしているぞ…。","","\EIt feels quite heavy when you hold it...","",""
"届ける","","Deliver","",""
"ネコババしちゃう","","I'll mess you up, kitty.","",""
"\Eこういうのはちゃんと届けないとな…。","","\EI have to deliver this properly...","",""
"cg/bg_07_guild_c.jpg","","","",""
"\Eあれ、どうしたの？
…外に落とし物？","","\EWhat's wrong? 
...Did you drop something outside?","",""
"\Eふふ、正直者のお兄ちゃんにはこれをあげましょう。","","\EHehe, let's give this to my honest big brother.","",""
"\Eお菓子をもらった！","","\EI received some snacks!","",""
"\Eなんだったんだ…。","","\EWhat was that...?","",""
"\Eキョロキョロ…
…誰も見てないよな？","","\ELooking around...
...No one's watching, right?","",""
"\Eよし中身は…ってこれ石ころじゃん！
…なんかメモ書きが入ってるぞ。","","\EAlright, the contents... wait, this is just a pebble!
... There seems to be a note written on it.","",""
"\E『どろぼうねこ』","","\E""The Thief Cat""","",""
"\Eぐ…誰かのいたずらか…引っかかった…。
やる気が下がった。","","\EUgh... Is this someone's prank... I fell for it...
My motivation dropped.","",""
"泥棒猫","","Cat burglar","",""
"\E500Gを手に入れた。","","\EI obtained 500G.","",""
"お腹が空いて力が…","","","",""
"cg/bg_06_hill_a.jpg","","","",""
"\Eくっ腹が減って力が…。","","\EI'm starving and losing strength...","",""
"\Eあの、お兄ちゃん顔色が良くないですよ？
どうしたんですか？","","\EUm, big brother, you don't look well. 
What's wrong?","",""
"\E実は…。","","\EActually...","",""
"cg/bg_07_guild_e.jpg","","","",""
"\Eんもう、ちゃんと食べなきゃだめよ。
妹のさんの分もあるから持って帰ってね。","","\ECome on, you have to eat properly.
Make sure to bring back your sister's portion too.","",""
"cg/bg_07_guild_d.jpg","","","",""
"\Eわざわざすいません…。","","\EI'm sorry for the trouble...","",""
"\E妹さんのためにもしっかりしてね。","","\EPlease take care of yourself for your sister's sake.","",""
"武器の修理","","","",""
"\E（カーンカーン！","","\E(Clang clang!)","",""
"\Eお、鍛冶屋か…。","","\EOh, a blacksmith...","",""
"\Eそういえばずっと使ってきたこの剣もだいぶガタがきているな…","","\EBy the way, this sword that I've been using for a long time is quite worn out...","",""
"せっかくだし直してもらおう　\f[12]400G","","Let's take this opportunity to get it fixed. \f[12]400G","",""
"\f[20]まぁ、いいか","","\f[20]Well, whatever.","",""
"\Eそんなお金はないみたいだ…また今度にしよう。","","\ELooks like I don't have that kind of money... Let's do it another time.","",""
"\Eすいませーん。","","\EExcuse me.","",""
"\E武器のメンテナンスをしてもらった！","","\EI had my weapon maintained!","",""
"\Eまあ、いいか…お金もないし。","","\EWell, I guess it's fine... I don't have any money either.","",""
"カナ強さアップ","","","",""
"\Eえいっ！やっ！","","\EEi! Ya!","",""
"\Eお、カナだ。","","\EOh, it's Kana.","",""
"\Eあ、お兄ちゃん。","","\EAh, big brother.","",""
"　今日はまたずいぶんと気合が入ってるな…　","","　Today, you seem to be really fired up again...","",""
"\Eなんだかじっとしてられなくてね。","","\EI just can't sit still, you know.","",""
"\Eあたしにやれることをやるって言ったら
結局はこれしかないかなーって。","","\EIf you say you'll do what I can do, 
I guess there's ultimately only this.","",""
"そっか、頑張れ","","I see, do your best.","",""
"\E気持ちはありがたいけど、
お兄ちゃんは怪我を先に治しなよー。","","\EI appreciate the sentiment, but 
brother, please take care of your injuries first.","",""
"\Eそうしたいのは山々だけど今日はもう疲れてるな…。","","\EThe mountains want to do that, but I'm already tired today...","",""
"疲れてるカナ","","","",""
"\Eオレも付き合うよ！","","\EI'll join in too!","",""
"\Eほんと？助かるよー","","\EReally? I'm glad to hear that.","",""
"\E暗くなるまでカナの鍛錬に付き合った。","","\EI accompanied Kana in her training until it got dark.","",""
"\Eそっか、頑張れ！","","\EI see, do your best!","",""
"\Eうん、ありがとう。","","\EYeah, thank you.","",""
"\Eはっ！とうっ！","","\EHah! Toot!","",""
"\Eカナは一心不乱に剣を振るっている…。","","\EKana is swinging her sword with unwavering focus...","",""
"付き合うよカナ","","","",""
"\Eや！とうっ！","","\EHey! Tōtsu!","",""
"\Eカナは今日も頑張ってるな…","","\EKana is still doing her best today...","",""
"立ち去る","","Leaving","",""
"\Eカナ！","","\EKana!","",""
"\Eあれ、お兄ちゃん。","","\EHey, big brother.","",""
"\E付き合うよ！今日もトコトンやろう！","","\ELet's go out together! Let's give it our all today too!","",""
"\Eやった、じゃあ…いくよ！","","\EAlright, then... let's go!","",""
"\E集中しているみたいだし中断させるのも悪いな…","","\EIt seems like they're focused, so it would be bad to interrupt...","",""
"\E行ったよ！お兄ちゃん！","","\EI went! Big brother!","",""
"\E了解だ！！！","","\EI understand!!!","",""
"\Eでやーーーーっ！！","","\EDeyaaaaaaah!!","",""
"SE/sword-slash3.mp3","","","",""
"\Eふう…これで依頼完了だね。","","\EPhew... With this, the request is complete, right?","",""
"\Eじゃ、後始末して帰ろっか。","","\EWell, let's clean up and go home.","",""
"cg/bg_14_sunset_a.jpg","","","",""
"BGM/train.mp3","","","",""
"\Eはー、もう日が暮れちゃうねー。","","\EAh, the sun is already setting.","",""
"\Eあのさ…お兄ちゃんはさ。
この先のこととか、考えたりする？","","","",""
"　先のこと？　","","　What about earlier?","",""
"\Eこのままメクアで冒険者やるのかーとかそういう。","","\EAre you going to continue adventuring as a Mequa?","",""
"\E…あたしはね。
ここも好きだしユカリさんのところも居心地がいいよ。","","\E...As for me.
I like it here, and I feel comfortable at Yukari-san's place too.","",""
"\Eでも…今よりもっと腕を磨いて…
お兄ちゃんにだって負けないくらい強くなって。","","\EBut... I will polish my skills even more... 
And become strong enough to not lose to my big brother.","",""
"\Eそしたらいつかみんなで
世界中を旅してまわってみたいかなぁ…。","","\EAnd then, someday, I wonder if we could all travel around the world together.
","",""
"　いこう！　","","　Let's go!","",""
"\Eま、その為には八会で優勝くらいはしとかないとね。","","\EWell, in order to do that, we have to win the championship at the Hachikai Tournament, at least.","",""
"\Eマスター、心配しちゃうから。","","\EMaster, I'm worried.","",""
"\E一応八会で優勝だってしてるし…","","\EI mean, they're saying they won the championship in Yaokai...","",""
"\Eユカリさんも…ちょっとは安心かな？","","\EYukari-san too... I wonder if she feels a little relieved?","",""
"\Eあー、お兄ちゃんが旅に出るなら
きっと妹ちゃんもついてくるね。","","\EAh, if big brother goes on a journey, 
I'm sure little sister will come along too.","",""
"　そうかな？　","","　Is that so?","",""
"\Eそりゃそうだよ。
だって妹ちゃんはお兄ちゃん大好きじゃん。","","\EThat's right.
Because my little sister loves her big brother.","",""
"\Eそれにお兄ちゃん妹ちゃんのこと一人にしないでしょー。
いい加減見てればわかるって。","","\EAnd don't leave me alone with my siblings, okay?
You should be able to understand if you just pay attention.","",""
"\E\f[12]もし…あたしもお兄ちゃんの妹だったら…","","\E\f[12]If... I were also my big brother's little sister...","",""
"　ん？　","","　Huh?","",""
