"Original Text","Initial","Machine translation","Better translation","Best translation"
"\E3日後の\c[1]木曜日\c[0]に交流戦の予定だからそれまでみんな励んでね。","","\EThree days later, on \c[1]Thursday, we have a scheduled interleague game, so until then, everyone please work hard.","",""
"\Eギルド交流戦か…がんばろう。
やる気が上がった。","","\EGuild exchange battle... Let's do our best.
I'm feeling motivated.","",""
"\E交流戦
<R>\f[18]あと3日","","\EInterleague Game
<R>\f[18]3 days left","",""
"ギルド交流戦2","","","",""
"BGM/We_are_Going.ogg","","","",""
"\Eおはよう、みんな用意はいい？","","\EGood morning, is everyone ready?","",""
"\E今日の交流戦の相手は「美食倶楽部」よ。
なんでも世の中の美食の探求の為に冒険しているらしいわ。","","\EToday's opponent in the exhibition match is the ""Gourmet Club"".
It seems they are adventuring in pursuit of gourmet food from all over the world.","",""
"Picture/stand_sub12.png","","","",""
"cg/bg_17_main.jpg","","","",""
"巨乳","","","",""
"\Eあなた達が今日の対戦相手ね！なんだかやべぇっすね！","","\EYou guys are today's opponents! It seems kinda tough, huh!","",""
"幼女","","","",""
"\E本日はどうぞお手柔らかによろしくおねがいします。","","\EThank you for your kind cooperation today.","",""
"ネコ","","","",""
"\Eシャーッ！！","","\EShaaa!!","",""
"ヒモ男","","","",""
"\Eあうあうあーー","","\EAuauaa--","",""
"\E（何だこいつら…やば…）","","\E(What are these guys...dangerous...)","",""
"\E本日はありがとうございました。","","\EThank you for today.","",""
"\Eさあ主さま、帰りましょう。","","\ENow, my lord, let's go home.","",""
"\E…………。","","\E………….","",""
"\Eお疲れさま、初めての交流戦はどうだった？","","\EGood job, how was your first interleague game?","",""
"勝ち","","","",""
"\E今回はなんとか勝てたけど…
あっちのギルドのが人数多いし不公平じゃない？","","\EWe managed to win this time, but...
Their guild has more members, isn't that unfair?","",""
"\Eあら、冒険に出たら魔物や野獣は公平になんか襲ってこないわよ。","","\EOh, if you go on an adventure, monsters and wild beasts won't just attack you fairly, you know.","",""
"\E多勢に無勢、不意打ち、地形差…
ルールの中で戦えるだけギルド戦はまだ公平じゃないかな？","","\EOutnumbered, caught off guard, differences in terrain...
Guild battles still aren't fair, even within the rules, don't you think?","",""
"\E……","","\E……","",""
"\Eほらほら、そんな顔しないの。
それでも今回は勝てたんだし胸を張っていいと思うわよー。","","\ECome on, don't make that face.
But even so, I think you can be proud that you won this time.","",""
"\Eまた明日からがんばりましょ、今日はみんなお疲れさま。","","\ELet's do our best starting from tomorrow, everyone, good job today.","",""
"\Eはい。","","\EYes.","",""
"\Eはーい。","","\EYes.","",""
"\E交流戦で美食倶楽部に勝利した！","","\EWe won against the Gourmet Club in the exhibition match!","",""
"負け","","","",""
"\Eむー…あっちのギルドのが人数多いし不公平だよ…","","\EMmm... The guild over there has more members, it's unfair...","",""
"\Eほらほら、そんな顔しないの。
これから経験を積んでいけばいいんだから。","","\ECome on, don't make that face.
Just keep gaining experience from now on.","",""
"\Eはーい…","","\EYes...","",""
"\E交流戦で負けてしまった…。","","\EWe lost in the exhibition match...","",""
"交流戦と現実","","","",""
"\Eうちらだってやれば出来るって所をもっとアピールしないとねー。","","\EWe have to show more that we can do it too.","",""
"　うん？　","","　Hmm?","",""
"\Eいや、昨日の交流戦ね。","","\ENo, it was yesterday's exhibition match.","",""
"\E今でこそ中堅だけど前はセルラン常連だったこともあるし…
美食倶楽部ってそれなりに知名度はあるとこだから。","","\EAlthough I'm now considered a mid-tier, there was a time when I was a regular in the top rankings... 
The Gourmet Club is somewhat well-known, after all.","",""
"\E交流戦とはいえ勝てたってのは大きいと思うんだ。","","\EEven though it's just an exhibition match, I think it's a big deal that we won.","",""
"\Eまあ、確かに。","","\EWell, certainly.","",""
"\Eでも、アピールと言っても何をしたらいいんでしょうか？","","\EBut even if you say ""appeal,"" what should I do?","",""
"\Eまーね…","","\EWell...","",""
"\Eうーん、地道に地域貢献…しかないのかな？","","\EHmm, is contributing to the community the only way?","",""
"\Eやっぱ悔しいよねー。","","\EIt's frustrating, isn't it?","",""
"\Eいや、昨日の交流戦。
ウチがまだまだ弱いのはわかってるけど…どうにかならないかな？","","\ENo, yesterday's exhibition game.
I know we're still weak... Is there any way to change that?","",""
"\Eうーん…","","\EHmm...","",""
"\E…どうにかしようとして
どうにかなるものなんでしょうか？","","\E...Is there any way to do something about it?
I wonder if there is any way to make it work.","",""
"\Eうーん、地道に訓練…しかないのかな？","","\EHmm, is there no other way but to train diligently?","",""
"討伐依頼","","","",""
"\Eあ、きたきた。","","\EAh, here it comes.","",""
"\Eおはよう、お兄ちゃん。","","\EGood morning, big brother.","",""
"\Eおはようございます。","","\EGood morning.","",""
"　みんな揃ってどうしたの？　","","　What's everyone gathered here for?","",""
"\E朗報よ、依頼が入ったわ。
農園を荒らす害獣の駆除、対応期限はなるべく急ぎで。","","\EGood news, we've received a request.
We need to quickly exterminate the pests that are ravaging the farm, so please respond as soon as possible.","",""
"\E今回は大丈夫だと思って請けたから
今日はそっちの対応よろしくね。","","\EI took this job thinking it would be okay.
So please handle it today.","",""
"message","","","",""
"チュートリアルは修正すること","","","",""
"\f[14]\E<C>Tips　討伐依頼","","\f[14]\E<C>Tips: Subjugation Requests","",""
"\f[14]\E今後ときどき\c[1]討伐依頼\c[0]が発生する事があります。
依頼には期限があり期限を過ぎると消えてしまいます。","","\f[14]\EFrom now on, occasionally\c[1]there may be monster hunting requests\c[0]that occur.
These requests have deadlines, and if the deadline passes, they will disappear.","",""
"\f[14]\E\c[1]討伐依頼\c[0]では地域貢献よりも報酬評価と経験を得られますが
通常より\c[2]強い\c[0]敵が出現します。","","\f[14]\E\c[1]In a subjugation request, you can obtain rewards and experience rather than regional contributions, but 
stronger enemies than usual will appear.","",""
"地区予選1","","","",""
"\Eおはよう、お兄ちゃん。
今日はいよいよ八会の\c[1]地区予選\c[0]よ。","","\EGood morning, big brother.
Today is finally the district preliminaries of the Hachikai.\c[1]tournament.\c[0]","",""
"\E今日の対戦ギルドは…","","\EToday's opposing guild is...","",""
"\Eランニング根菜愛好会よ。","","\ERunning Root Vegetable Lovers Club.","",""
"\E愛好会ってこれも冒険者ギルドなのかしら…。
まあいいわ、とにかく気を抜かないでね。","","\EI wonder if this gathering is also an adventurer's guild...
Well, never mind, just make sure to stay alert.","",""
"cg/map_05.jpg","","","",""
"　戦闘開始！　","","　Battle start!","",""
"\E隣村のノーソン支部ね。","","\EIt's the Norton branch in the neighboring village.","",""
"\E普段は農民としてクワを振るっているらしいわ。
農業で鍛えた腕力は侮れないわよ。","","\EIt seems that they usually swing a hoe as farmers.
Their physical strength trained in agriculture should not be underestimated.","",""
"ライバル登場","","","",""
"Picture/stand_sub05.png","","","",""
"\Eやったー！
ユカリさーん勝ったー…って誰かいるぞ？","","\EYay! 
Yukari-san won... Wait, is someone there?","",""
"？？？","","","",""
"\Eユカリ先生…お久しぶりです。
…彼らが以前お話してた冒険者達ですか？","","\EYukari-sensei... Long time no see.
... Are they the adventurers they were talking about before?","",""
"\Eそうよー。","","\EThat's right.","",""
"\E…先程の戦いも見せていただきましたが、
失礼ながら…まるで素人だ。","","\E...I have also witnessed the previous battle, but 
with all due respect...you were completely amateurish.","",""
"\E何っ！？","","\EWhat!?","",""
"\E君、悪いことは言わない。
剣を置き、畑でも耕していたほうがいい。","","\EI won't say anything bad to you.
You should put down your sword and start tilling the fields.","",""
"\E…外の世界は君たちが思うほど甘くない。
そうでしょうユカリ先生。","","\EThe outside world is not as sweet as you think. 
That's right, Yukari-sensei.","",""
"\Eまあ嘘だと思うなら試してみるといい。
君たちの腕が通用するのか。","","\EWell, if you think it's a lie, you should give it a try.
Will your skills be effective?","",""
"　なんだと…！　","","　What...!","",""
"\Eさあ遠慮はいらない、きたまえ。","","\ENo need to hold back, come at me.","",""
"\Eば、ばかな…！？","","\EWha-what...!?","",""
"\Eくっ…少しはやるようだな。
さすがは先生の手ほどきを受けていると言っておこうか。","","\EUgh... It seems you've improved a bit.
As expected, I should mention that you've received the guidance of a teacher.","",""
"\Eだが…これで勝った等と思わない方がいい、
命を落とす前に冒険者ごっこはやめるべきだ。","","\EHowever... it's better not to think that winning with this means anything, 
before losing your life, you should stop playing adventurer.","",""
"\E先生はこんなところにいるべき人じゃない。
…また来ます。","","\EThe teacher shouldn't be someone who belongs in a place like this.
...I'll come back again.","",""
"\Eふんだ、負け惜しみ言っちゃってカッコ悪ー。","","\EHmph, saying things like ""I almost won"" is so uncool.","",""
"\E（いや…明らかにアイツは手を抜いていた…
　もし最初から本気だったら…）","","\E (No... It's clear that he was holding back... 
 If he had been serious from the beginning...)","",""
"　アイツは一体…？　","","　What on earth is that person...?","",""
"\E彼はアカツキ、冒険者協会タウン支部のエースよ。","","\EHe is Akatsuki, the ace of the Adventurer's Association Town Branch.","",""
"\E現役時代の後輩…いや教え子かしらね。
いやあ、時が経つのは早いわねー。","","\EMy junior from my active days... No, perhaps my former student.
Oh my, how time flies.","",""
"\E…アカツキか…。","","\E...Akatsuki, huh...","",""
"\Eタウン支部のアカツキと出会った。","","\EI met Akatsuki from the Town Branch.","",""
"\Eま、まるで歯が立たない…。","","\EWell, it's like I can't even make a dent...","",""
"\Eふんっ…これでわかっただろう？
命を落とす前に冒険者ごっこはやめるべきだ。","","\EHmph... Have you understood now?
You should stop playing adventurer before losing your life.","",""
"\E（くっ…まだ腕がしびれて…あいつ…）","","\E (Ugh... My arm is still numb... That guy...)","",""
"\Eメクア支部は地区予選一回戦で敗退してしまった…。","","\EThe Mekua branch was eliminated in the first round of the district qualifiers...","",""
"\E結局、その後も何かを成すでもなく。
細々と冒険生活を続けていくもやがてギルドは解散。","","\EIn the end, without accomplishing anything afterwards.
Continuing a modest adventure life, the guild eventually disbanded.","",""
"\E剣をクワに持ち替え農場で大地を相手に汗を流す…。
そんな日々が続いてゆく…。","","\ESwapping my sword for a hoe, I sweat as I work the land on the farm...
And so, those days continue on...","",""
"\E農民END
必殺技スキルを取得してみよう。","","\EFarmer END
Let's try to acquire a special move skill.","",""
"ライバル","","","",""
"\Eユカリ先生…お久しぶりです。
…彼らが今の教え子ですか？","","\EYukari-sensei... Long time no see.
... Are they your current students?","",""
"\E…なるほど。","","\EI see.","",""
"\E先日の地区予選、見せていただきましたが…
失礼ながら…まるで話にならない。","","\EI saw the district preliminaries the other day, but... 
With all due respect... it's completely pointless.","",""
"ギルド併合の危機","","","",""
"\E大変大変！ギルドがなくなっちゃう！","","\EOh no, oh no! The guild is going to disappear!","",""
"\Eえぇっ！？","","\EWhat!?","",""
"\Eど、どうして…？","","\EWhy... why...?","",""
"\Eこないだ街に行ったときに偶然マスターを見かけて…
知らない人と話してて…","","\EThe other day when I went to town, I happened to see the master... 
I was talking to someone I didn't know...","",""
"\Eなんかギルドの合併とか…
統合だとか…そんな話をしてた。","","\ESomething like a guild merger...
Or integration... We were talking about that.","",""
"\Eそんな…せっかくみんなで頑張ってきたのに…。","","\EI can't believe it... We've all worked so hard together...","",""
"\Eうん…お宅のギルドは実績も利用者も少ないしって…
確かにそうなんだけどさー、なんかショック。","","\EHmm... Your guild has few achievements and users, so... 
That's true, but it's still kind of shocking.","",""
"\Eですね…。","","\EI see...","",""
"\Eギルド合併…本当だろうか…。
やる気が下がった。","","\EGuild merger... Is it true...?
My motivation has dropped.","",""
"意気消沈","","","",""
"\E…あ、お兄ちゃんおつかれ。","","\E...Ah, big brother, you must be tired.","",""
"　なんだか元気ないな？　","","　You seem a little down, huh?","",""
"\Eそりゃ元気もなくなるよー
確かにうちはマスター入れて4人しかいないし…","","\EWell, no wonder we're not feeling well.
After all, we only have four members, including the master...","",""
"\E実績って言えるほどの実績もないですしね…","","\EI don't have any achievements that I can call achievements...","",""
"\E正直街までそう遠くないし…
わざわざ支部がこの村にあるって必要も…。","","\EIt's not that far to Honesty Street... 
There's no need for the branch to be in this village.","",""
"\E…","","\E…","",""
"\Eうーん、
どんよりと沈んだ空気が漂っているな…。","","\EHmm, 
there's a heavy and gloomy atmosphere hanging in the air...","",""
"\Eは、だから冒険者ごっこだと言ったんだ。","","\EThat's why I said it's like playing adventurers.","",""
"\Eお前は…","","\EYou...","",""
"\Eアカツキ！","","\EAkatsuki!","",""
"アカツキ","","","",""
"\E噂を聞きつけてきてみれば当の本人達がこんな有様とはな。
実績がないのであれば作ればいいだけの話。","","\EWhen I came to check out the rumors, I found the people themselves in such a state.
If you don't have any achievements, just make them. It's as simple as that.","",""
"\E他人事だと思って…別にお前には関係ないだろ。","","\EI thought it was someone else's problem... It's not like it concerns you, right?","",""
"\Eああ、お前たちの事ははどうでもいい…
だがユカリ先生のギルドを潰す訳にはいかないからな。","","\EAh, I don't care about you guys...
But I can't let you destroy Yukari-sensei's guild.","",""
"\Eまあ聞きたまえ。","","\EWell, listen up.","",""
"\Eアザラシは知っているな？
言わずと知れた害獣だが…","","\EDo you know about seals? 
They are well-known pests...","",""
"\E最近タウンの付近でもアザラシによる被害が拡大していてな、
その駆除をタウン支部で請け負う事になった。","","\ERecently, damage caused by seals has been expanding even in the vicinity of the town, and 
the town branch has been entrusted with the extermination of them.","",""
"\E…アザラシは10～30の群れで行動し好戦的で手強い。
駆除となると人手が必要だが誰でもいいというわけではない。","","\ESeals move in groups of 10 to 30 and are aggressive and formidable opponents.
When it comes to extermination, it requires manpower, but not just anyone will do.","",""
"\E畜生の中の畜生と呼ばれているアザラシの駆除。
これを君たちのギルドと合同で実行する。","","\EThe extermination of a seal known as the ultimate beast among beasts.
This will be carried out jointly with your guild.","",""
"\E…これが僕の案だ。","","\E...This is my idea.","",""
"\E…そうは言っても僕は部外者、
結局は君たちがどうしたいか…月曜まで待ってやる。","","\E...Even so, I am an outsider, 
in the end, it's up to you what you want to do... I'll wait until Monday.","",""
"\Eその時までに返事を用意しておくんだな。","","\EMake sure to have your response prepared by then.","",""
"\Eアカツキ…あいつ…","","\EAkatsuki... that guy...","",""
"　みんなを励ます　","","　Encouraging everyone","",""
"\Eん…やれることをやってくしかないんだよね…。
ごめんね、どうしてもなんか考えちゃって…。","","\EHmm... I have no choice but to do what I can...
I'm sorry, I just can't help but think about something...","",""
"\Eんじゃ今日は帰るね、ありがとうお兄ちゃん。","","\EWell then, I'll go home today. Thank you, big brother.","",""
"\Eじゃああたしも…また明日。","","\EWell then, I'll see you tomorrow too.","",""
"\Eどうしても雰囲気が暗いな…どうしたものか…","","\EWhy is the atmosphere so gloomy... What should I do...","",""
"ユカリさんに相談","","","",""
"SE/door-close2.mp3","","","",""
"cg/bg_07_guild_a.jpg","","","",""
"\Eあら、おかえりなさいお兄ちゃん。
今日はひとり？","","\EOh, welcome back big brother.
Are you alone today?","",""
"　ユカリさんに相談する　","","　Consult with Yukari-san.","",""
"\Eマスター…実は…。","","\EMaster... Actually...","",""
"\Eあー、知ってたの？","","\EOh, did you know?","",""
"\Eじゃあ合併って噂は…","","\ESo, the rumor about the merger...","",""
"\Eそうね、まーそういう話が出ているのは本当の話よ。","","\EWell, it's true that such rumors are circulating.","",""
"\Eもちろんはいそうですかと黙っているつもりはないわ。
でも、一番大切なのは…","","\EOf course, I don't intend to stay silent when asked if I'm okay.
But, the most important thing is...","",""
"\Eキミ達がどうしたいか、そこが一番大事よ？","","\EWhat you want to do, that's the most important thing, you know?","",""
"\E…アカツキにも同じようなことを言われました。","","\E...I was told the same thing by Akatsuki.","",""
"\Eだったら明日みんなで話し合いましょう。","","\EThen let's discuss it together tomorrow.","",""
"\Eアカツキ君の案に乗るのか、
それとも別の方法を模索するのか…。","","\EWill you go along with Akatsuki's idea, or will you search for a different method...?
","",""
"\E私個人としては…
あまり危険な思いはして欲しくないけど…。","","\EAs an individual... 
I don't want you to experience too much danger, though...","",""
"\E…でも、これまでの模擬戦やアカツキ君に膝をつかせた事実。
私自身があなた達の実力と向き合うべきなのかも知れないわね。","","\E...However, the fact that I made Akatsuki-kun kneel in previous mock battles.
Perhaps I myself should face your abilities.","",""
"\E自分たちがどうしたいか、か…。","","\EWhat do we want to do...?","",""
"\Eやる気が上がった。","","\EI feel motivated.","",""
"\Eでもそういうのは大人の世界のお話だからねー
お姉さんに任せておけばいいのよ。","","\EBut that's a story for adults, you know.
Just leave it to your big sister.","",""
"\Eワタシ的にはキミ達がどうしたいか、
そこが一番大事よ？","","\EAs for me, what you all want to do, 
that's the most important thing, right?","",""
"\Eね、だから心配しすぎないこと。","","\EHey, so don't worry too much.","",""
"\Eでも相談してくれてありがとうね。
みんなにも私から話しておくわ。","","\EBut thank you for consulting with me. 
I will also talk to everyone about it.","",""
"実績とお金","","","",""
"\E…いま私達メクア支部の問題は
大きくわけてお金の問題と実績の問題よ。","","\E...The problems we have in the Mekua branch can be broadly divided into two: financial issues and performance issues.
","",""
"\E本部からはなるべく早め…
\c[1]一週間以内\c[0]には対策案か返事を聞かせてくれだって。","","\EAs soon as possible from headquarters... 
\c[1]Within one week, \c[0]please let me hear a countermeasure or a response.","",""
"\Eそこでアカツキの例の件ですね。","","\ESo, it's about that Akatsuki incident, right?","",""
"\Eアザラシという生物についてはどれだけ知ってるかしら？","","\EI wonder how much you know about the creature called ""azarashi""?","",""
"\Eまあ、大体なんとなくは。","","\EWell, I kind of have a vague idea.","",""
"\Eアザラシは危険な害獣よ。
徒党を組んで畑を荒らし人を襲うこともあるわ。","","\ESeals are dangerous pests.
They sometimes form groups and attack people, causing damage to fields.","",""
"\E群れが大きくなると村ごと襲うなんて事例もあるわね。
なので駆除には基本的に高い報奨金が用意されているの。","","\EThere are cases where they attack entire villages when the herd gets bigger.
That's why there is generally a high bounty for extermination.","",""
"\E…でも高い報奨金に釣られた駆け出しの冒険者が
逆に返り討ちに合うなんてこともよくあることよ。","","\E... However, it's not uncommon for novice adventurers who are lured by high rewards to end up being counterattacked.
","",""
"\Eそんなに危険な生物だったんですね…。","","\EI didn't realize it was such a dangerous creature...","",""
"\E油断するとベテランでも大怪我…最悪命を落とすこともある。
群れたアザラシはそれだけに危険で厄介な相手なの。","","\EEven experienced veterans can suffer serious injuries if they let their guard down... and in the worst case, even lose their lives.
A group of seals is a dangerous and troublesome opponent for that reason alone.","",""
"\E問題解決の近道ではあるけれど危険も伴う…
手に余るほどの無謀な賭けは避けるべきだと考えるわ。","","\EIt may be a shortcut to problem-solving, but it also comes with risks... 
I believe we should avoid reckless gambles that are beyond our capabilities.","",""
"\E…だからね、あなた達をテストしたいと思うの。
今のあなた達の実力を私相手に見せてちょうだい。","","\E...So, I want to test you.
Please show me your current abilities against me.","",""
"\Eえっ？私達とマスターと勝負するの？","","\EHuh? Are you going to compete with us and the Master?","",""
"\Eもちろん、本気なんか出さないわよ。
さ、遠慮せずかかってらっしゃい。","","\EOf course, I won't show my true strength.
Now, don't hold back and come at me.","",""
"\E十分よ。
思ってたよりあなた達はずっと強くなっていたみたいね。","","\EVery good.
Seems like you all have become much stronger than I thought.","",""
"\Eそれじゃあ…","","\EWell then...","",""
"\Eこれならアザラシ相手でも遅れは取らないと思うわ。","","\EI think I won't fall behind even against a seal with this.","",""
"\E…ただし油断は禁物よ
しっかり気を引き締めて討伐に挑んでちょうだい。","","\E... However, you must not let your guard down.
Please tighten your focus and take on the challenge of subjugation.","",""
"\Eはい！","","\EYes!","",""
"\Eつ、つよっ！？","","\EWha, what?!","",""
"\Eどう？見直したかしら？","","\EHow about it? Have you reconsidered?","",""
"\E（なんでこの人が現役じゃないんだ…","","\E (Why isn't this person still active...","",""
"\E残念だけれども今のお兄ちゃんたちにはまだ無理ね。
マスターとして実力以上の依頼をお願いするわけにはいかないわ。","","\EUnfortunately, it's still impossible for the current big brothers.
I can't ask for requests beyond their abilities as masters.","",""
"\Eギルドの件はまた別の方法を考えましょ。","","\ELet's think of another way for the guild matter.","",""
"\Eそうですね…。","","\EWell...","",""
"\Eそうなると当面まずはお金よねー。
夜の営業時間も伸ばしたほうがいいかしら…。","","\EIn that case, first and foremost, it's all about the money, right? 
I wonder if it would be a good idea to extend the evening business hours...","",""
"\E（お金か…オレたちでなにかできることはないかな…？","","\E (Money... Is there anything we can do about it...?","",""
"\Eうーん…まいったわね。","","\EHmm... I give up.","",""
"\Eあれユカリさん、どうしたんですか。","","\EHey Yukari, what's wrong?","",""
"\Eあら、お兄ちゃん。","","\EOh, big brother.","",""
"\Eいやね、例の併合の話なんだけど…。
ま、大きくわけてお金の問題と実績の問題よ。","","\EWell, you know, it's about that merger...
Well, broadly speaking, it's about the issue of money and the issue of achievements.","",""
"\Eなるべく早めに…
\c[1]一週間以内\c[0]には対策案か返事を聞かせてくれだって。","","\EAs soon as possible...
\c[1]Within a week,\c[0] please let me know the countermeasure or response.","",""
"\E一週間以内…来週中にはなにか案を…
実績とお金…","","\EWithin a week... I need to come up with some ideas by next week... 
Achievements and money...","",""
"\E実績はお兄ちゃん達に期待するとして…まずはお金よねー。
夜の営業時間も伸ばしたほうがいいかしら…","","\EAs for achievements, let's rely on the big brothers... but first, it's all about the money, right?
I wonder if it would be better to extend the evening business hours...","",""
"\E（実績とお金か…
オレたちでなにかできることはないかな…？","","\E (Achievements and money... 
 Is there anything we can do about it...?)","",""
"新メニュー開発","","","",""
"妹","","","",""
"\Eお兄ちゃーん！","","\EHey, big brother!","",""
"\Eおお、さっそくやる気だな…！
よし！やってみるか！","","\EOh, you're motivated already...! 
Alright! Let's give it a try!","",""
"\Eなるほど…
新メニューとはなかなか考えたわね。","","\EI see...
You really put some thought into the new menu.","",""
"\E確かにお客さんを呼べるような名物メニューがあれば
慢性的な赤字…お金の問題の対策になりそうね。","","\EIf there is a specialty menu that can attract customers, it could be a solution to the chronic deficit... It seems like a way to address the financial issue.
","",""
"\E噂になるくらいの名物があればきっと…！","","\EIf there is a famous specialty that becomes a rumor, then surely...!","",""
"\Eとにかくやってみましょう。","","\ELet's give it a try, anyway.","",""
"cg/event45_01.jpg","","","",""
"\E…………","","\E…………","",""
"\E…ふぅ、あともう一歩ね。
今日はもう遅いからこのくらいにしましょうか。","","\E...Phew, just one more step to go.
It's already late today, so let's call it a day here.","",""
"\Eはい、では明日もまたきますね。","","\EYes, then I'll come again tomorrow.","",""
"\E新メニューの開発は順調だ…！","","\EThe development of the new menu is going smoothly...!","",""
"\Eおお、さっそくやる気だな！
よし！今日もやるか！","","\EOh, you're motivated already! 
Alright! Let's do it today too!","",""
"\E…できたわ！
このメニューならきっと…！","","\EI did it! 
With this menu, for sure...!","",""
"\Eうんうん、すごく美味しいよ！","","\EYeah, yeah, it's really delicious!","",""
"\Eこの料理ならきっと新しいメクアの名物になるわ。
お兄ちゃんも妹さんもありがとうね。","","\EThis dish will surely become a specialty of the new Mequa.
Thank you, both big brother and little sister.","",""
"\E新メニューの開発に成功した！
ギルドの評判があがった！","","\ESuccessfully developed a new menu!
The guild's reputation has increased!","",""
"\Eねー、お兄ちゃんお兄ちゃん。","","\EHey, big brother, big brother.","",""
"　ん？　","","　Huh?","",""
"\Eお兄ちゃんの役に立ててよかったよー。
ふふ","","\EI'm glad I could be of help to you, big brother. 
Hehe","",""
"\Eおうち帰ろっか。","","\ELet's go home.","",""
"\E…ダメね、まだ何かが足りない…まだ…
今日はもう遅いからこのくらいにしましょうか。","","\E...No good, something is still missing...still...
Since it's already late today, let's stop at this point.","",""
"\E新メニューの開発は難航している…
くそっ…オレが妹と同じくらい\c[2]料理上手\c[0]だったら…","","\EThe development of the new menu is facing difficulties...
Damn it... If only I were as good at cooking as my sister...\c[2]\c[0]","",""
"期限","","","",""
"\E合併の話で朝からユカリさんは街に行っているぞ。
アザラシの駆除が評価されればいいけど…。","","\EYukari-san has been going to the town since morning for the merger discussion.
I hope the seal extermination will be appreciated...","",""
"\E…………うーん、遅いな…。","","\E...Hmm, it's slow...","",""
"SE/[Action]DoorOpen_Komori.ogg","","","",""
"\Eあ、ユカリさん。
…どうでした？","","\EAh, Yukari-san.
...How was it?","",""
"\E……。","","\E... .","",""
"\E駆除の功績が認められて今回は延命できたわよ。
これからも継続的に実績を上げられるかが課題ね。","","\EMy achievements in extermination have been recognized, so I was able to extend my life this time.
The challenge now is whether I can continue to achieve results consistently.","",""
"\Eそれにまあ今回はタウンに借りを作った形だから…
独り立ちというにはまだまだね。","","\EAnd well, this time I kind of owe a favor to the town...
I'm still far from being independent, though.","",""
"\E借り…。","","\EBorrow...","",""
"\Eそこで…","","\EAnd so...","",""
