"Original Text","Initial","Machine translation","Better translation","Best translation"
"処理ジャンプ","","","",""
"メニュー2","","","",""
"討伐の画面レイアウトを作ります","","","",""
"\c[2]\E\f[14]●渇き\c[0]\f[12]（行動消費+1）","","","\E\c[2]\f[14]\-[2]●\font[3]Thirsty\c[0]\f[12](Stamina Uses +1)",""
"\c[2]\E\f[14]●難所\c[0]\f[12]（休憩不能区間）","","","\E\c[2]\f[14]\-[2]●\font[3]Difficult Terrain\c[0]\f[12](Resting Disabled)",""
"\E\f[16]\c[9]●●●","","","",""
"\E\f[16]\c[9]●●\c[0]○","","","",""
"\E\f[16]\c[9]●\c[0]○○","","","",""
"\E\f[16]○○○","","","",""
"任務内容の表示","","","",""
"\c[14]休む\c[0]","","","\font[3]\f[17]\c[14]Rest\c[0]",""
"休む","","","\font[3]\f[17]Rest",""
"選択肢の表示","","","",""
"進む","","","\font[3]\f[17]Advance",""
"\cself[5]","","","\font[3]\f[17]\cself[5]",""
"帰還","","","\font[3]\f[17]Retreat",""
"\Eここいらで休憩しておこう。","","","\E\font[3]\f[18]\-[2]Let's take a break around here.",""
"カナ","","","\font[3]\f[18]Kana",""
"\Eそだね。","","","\E\font[3]\f[18]\-[2]Fine by me.",""
"ユイ","","","\font[3]\f[18]Yui",""
"\Eはい。","","","\E\font[3]\f[18]\-[2]Understood.",""
"カスミ","","","\font[3]\f[18]Kasumi",""
"\Eは、はいっ！","","","\E\font[3]\f[18]\-[2]O-Okay!",""
"cg/training_f1.jpg","","","",""
"cg/training_f2.jpg","","","",""
"SE/decision24.mp3","","","",""
"\E喉の渇きが解消された！","","","\E\font[3]\f[18]\-[2]Our thirst has been quenched!",""
"\Eこの辺で遠征を切り上げるのか…？","","","\E\font[3]\f[18]\-[2]Are we calling off the expedition around here...?",""
"はい","","","\font[3]\f[17]Yes",""
"いいえ","","","\font[3]\f[17]No",""
"\Eそうだな、このくらいにしておこうか。","","","\E\font[3]\f[18]\-[2]Sounds good, let's end it here for now.",""
"SE/[Effect]ZAZAZAZA_panop.ogg","","","",""
"\E任務を中断し帰路についた。","","","\E\font[3]\f[18]\-[2]We halted the mission and retreated back home.",""
"終了処理","","","",""
"\E討伐を完了した！","","","\E\font[3]\f[18]\-[2]Mission accomplished!",""
"倒したらリセット","","","",""
"\E任務は失敗に終わった…。","","","\E\font[3]\f[18]\-[2]The mission ended in failure...",""
"怪我","","","",""
"\E怪我をしてしまった…。
やる気が下がった。","","","\E\font[3]\f[18]\-[2]I ended up getting injured... 
My motivation has dropped.",""
"サブメニュー表示","","","",""
"Picture/sub_button01.png","","","",""
"お知らせアイコン108","","","",""
"Picture/sub_button02.png","","","",""
"アイテムアイコン109","","","",""
"Picture/sub_button03.png","","","",""
"ステータスアイコン110","","","",""
"Picture/sub_button04.png","","","",""
"最終戦","","","",""
"通常処理","","","",""
"最後の戦い","","","",""
"出現敵","","","",""
"出発進行","","","",""
"乱数","","","",""
"経験1","","","",""
"経験2","","","",""
"経験3","","","",""
"経験4","","","",""
"勝敗","","","",""
"取得スキルp","","","",""
