"Original Text","Initial","Machine translation","Better translation","Best translation"
"cg/bg_bukkake_04s.jpg","","","",""
"\E……たっぷり射精してしまった…。","","\E...I ejaculated a lot...","",""
"\Eよし…やってみるか…！","","\EAlright... Let's give it a try...!","",""
"SE/cat-cry1.mp3","","","",""
"\Eにゃーん！","","\EMeow!","",""
"\Eあれ…猫ちゃん？
外で鳴いているのかな…？","","\EHuh... a kitty?
Is it meowing outside...?","",""
"SE/cat-threat1.mp3","","","",""
"\Eふぅ……すごい場面を目撃してしまった…。","","\EPhew... I witnessed an incredible scene...","",""
"通常の覗き処理へ","","","",""
"身体から","","","",""
"cg/event_05_2.jpg","","","",""
"通常の覗き処理","","","",""
"\Eよし…ちょうど身体を洗っているようだぞ……。","","\EAlright... It seems like you're just washing your body...","",""
"1","","","",""
"cg/event_05_3.jpg","","","",""
"cg/event_05_5.jpg","","","",""
"cg/event_05_7.jpg","","","",""
"cg/event_05_9.jpg","","","",""
"cg/event_05_11.jpg","","","",""
"cg/event_05_13.jpg","","","",""
"cg/event_05_15.jpg","","","",""
"cg/event_05_17.jpg","","","",""
"\E……え…？","","\E...Huh...?","",""
"\Eきゃあっ！だ…誰っ…！？
…ってお兄ちゃん！？","","\EKyaa! Wh... who...!?
...It's big brother!?","",""
"cg/event_05_19.jpg","","","",""
"\Eで、出てって…っ！
お兄ちゃんのえっちっ！！へんたいっ！","","\EAnd get out...! 
Big brother's naughty!! Pervert!!","",""
"cg/event_05_4.jpg","","","",""
"cg/event_05_6.jpg","","","",""
"ここでオナニー判定","","","",""
"cg/event_05_8.jpg","","","",""
"\Eうーん、身体は洗い終わったようだな…
そろそろ退散したほうがいいか…？","","\EHmm, it seems like you've finished washing your body... 
Maybe it's time to leave...?","",""
"\E…ん……んんっ！？
…こ、これは…！","","\E...Hmm... Hm?!
...Th-This is...!","",""
"cg/event_05_10.jpg","","","",""
"cg/event_05_12.jpg","","","",""
"cg/event_05_14.jpg","","","",""
"cg/event_05_16.jpg","","","",""
"cg/bg_bukkake_01.jpg","","","",""
"cg/bg_bukkake_01s.jpg","","","",""
"\E……お兄ちゃん？そこで何してるの…？","","\E...Big brother? What are you doing there...?","",""
"\Eもうっ！猫のフリなんかしてっ！！！！","","\EUgh! Stop pretending to be a cat!!","",""
"\E……見つかる前に退散したほうがいいな…。","","\E... It's better to retreat before being found...","",""
"頭から","","","",""
"\Eよし…ちょうど頭を洗っているようだぞ……。","","\EAlright... It seems like you're just washing your head...","",""
"2","","","",""
"\Eうーん、頭は洗い終わったようだな…
そろそろ退散したほうがいいか…？","","\EHmm, it seems like you've finished washing your head... 
Perhaps it's time to retreat...?","",""
"cg/bg_bukkake_02.jpg","","","",""
"cg/bg_bukkake_02s.jpg","","","",""
"\E…とても苦しい言い訳をした。","","\E...made a very painful excuse.","",""
"ゲームオーバー","","","",""
"\Eえ…やだ……最低…","","\EUgh... No... The worst...","",""
"\E…お兄ちゃんの…お兄ちゃんの……","","\E...Onii-chan's... Onii-chan's...","",""
"\E\f[32]ばかーーーーーーーーーーーーーーーっ！！！！！","","\E\f[32]You idiot!!!!!!!!","",""
"cg/explosion01.jpg","","","",""
"SE/small_explosion1.mp3","","","",""
"cg/explosion02.jpg","","","",""
"cg/explosion03.jpg","","","",""
"cg/explosion04.jpg","","","",""
"cg/explosion05.jpg","","","",""
"cg/explosion06.jpg","","","",""
"cg/explosion07.jpg","","","",""
"cg/explosion08.jpg","","","",""
"cg/explosion09.jpg","","","",""
"cg/explosion10.jpg","","","",""
"cg/explosion11.jpg","","","",""
"cg/explosion12.jpg","","","",""
"cg/explosion13.jpg","","","",""
"\E─閃光と轟音。","","","",""
"\E刹那に叩きつけられた衝撃波。
何かの砕ける音、割れる窓、吹き飛ぶ壁。","","","",""
"\E横なぎに倒れる木々、吹き飛んだ家…だったもの。
見えるはずのない星空、感じるはずのない夜の風─","","","",""
"\E何が起こったのか？
それらの知覚をついに理解することは叶わなかった。","","","",""
"\Eここはただ音もなく、光もなく、何も感じない世界。
即ち無であり永遠であり終着点。","","","",""
"\E─ざんねん！
あなたの冒険はここで終わってしまった！","","","",""
"\E<C>BADEND
～妹爆発～","","","",""
"hint","","","",""
"\E風呂場は覗くもの、ぱんつは漁るもの。
せめて妹の機嫌がもう少し良ければ笑って許してくれたはずです。","","","",""
"文字1","","","",""
"文字2","","","",""
"文字3","","","",""
"文字4","","","",""
"文字5","","","",""
"乱数","","","",""
"乱数2","","","",""
"乱数3","","","",""
"進行度","","","",""
"身体洗うルートから","","","",""
"オナニー中です","","","",""
